Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin K	30000.1	Homo sapiens	N#CC1(NC(=O)CSc2nc3ccccc3o2)CCCCC1
Cathepsin K	100.0	Homo sapiens	C/C(=N/NC(N)=S)c1csc(-c2ccccc2)n1
Cathepsin K	21300.0	Homo sapiens	O=C1C2CCN(CC2)C1CSc1ccc(Cl)cc1
Cathepsin K	2.3	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(Oc2ccccc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin K	250.1	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)CNC(=O)N1CCOCC1
Cathepsin K	3.8	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccncc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin K	1.8	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCCC1)C(=O)C(=O)Nc1cc[nH]n1
Cathepsin K	140.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	5000.1	Homo sapiens	CN1CCN(C(=O)C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)CC1
Cathepsin K	0.2	Homo sapiens	CC(C)CN(NC(=O)c1ccc(CN2CCN(C)CC2)cc1)c1nc(C#N)ncc1Br
Cathepsin K	2000.0	Homo sapiens	N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(C2CCCC2)c1=O
Cathepsin K	17.0	Homo sapiens	N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCCN2CCCCC2)c1=O
Cathepsin K	110.0	Homo sapiens	CN(C)CCCn1c(=O)c(C#N)nn(C2CCCCCC2)c1=O
Cathepsin K	5.5	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2cccnc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin K	1.5	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(C(=O)c2ccccc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin K	0.6	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(F)cc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin K	1.7	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1[nH]ncc1C(=O)OCC
Cathepsin K	100.0	Homo sapiens	N#CN1CCC(COCc2ccccc2)C1
Cathepsin K	5800.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)C(=O)Nc1nccs1
Cathepsin K	13000.1	Homo sapiens	CCCOc1ccccc1C(=O)NCC(=O)c1nc(C(=O)OCC)cs1
Cathepsin K	44.0	Homo sapiens	CCCc1cc(-c2cccc(Br)c2)nc(C#N)n1
Cathepsin K	100000.1	Homo sapiens	O=C(OC[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccc(Br)cc1)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccccc1
Cathepsin K	10000.1	Homo sapiens	N#Cc1cccc(-c2cccc(C(F)(F)F)c2)n1
Cathepsin K	1.6	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(C(O)C(F)(F)F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	1660.0	Homo sapiens	CN1CCN(CCCOc2ccc(-c3cccc(C#N)n3)cc2C(F)(F)F)CC1
Cathepsin K	23.0	Homo sapiens	CC(C)C(Nc1cccc(C(F)(F)F)c1)C(=O)N1CCCCN1C#N
Cathepsin K	0.6	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C#N)c1ccccc1
Cathepsin K	8.0	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc3[nH]ccc3c2)c1
Cathepsin K	90.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1
Cathepsin K	99.0	Homo sapiens	COc1ccc(NCCNC(=O)C2(Oc3ccc(C4CCCCC4)cc3)CCCCC2)cc1
Cathepsin K	600.0	Homo sapiens	COc1ccc(NCCNC(=O)C(CC(C)C)Oc2ccc(Oc3ccccc3)cc2)cc1
Cathepsin K	90.0	Homo sapiens	COc1ccc(NCCNC(=O)C(CC(C)C)Oc2cccc(-c3ccccc3)c2)cc1
Cathepsin K	2.8	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2cc3ccccc3s2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	21.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(Cc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	83.0	Homo sapiens	CC(C)C[C@H](NC(=O)CN1CCC(c2ccccc2)CC1)C(=O)N[C@H](C#N)COCc1ccccc1
Cathepsin K	398.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)Cc1ccc(OC(C)(C)C)cc1
Cathepsin K	1.0	Homo sapiens	CC(C)C[C@H](Nc1cscc1-c1ccc(N2CCNCC2)cc1)C(=O)NCC#N
Cathepsin K	1660.0	Homo sapiens	CCOc1ccc(-c2cc3c(ncn3CCN3CCOCC3)c(C#N)n2)cc1C(F)(F)F
Cathepsin K	2.9	Homo sapiens	CCc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCNc2ccc(OC)cc2)cc1
Cathepsin K	44.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(C)cc2)cc1
Cathepsin K	26.0	Homo sapiens	CN1CCN(CCOc2ccc(COc3ccccc3Nc3nc(C#N)nc4c3ncn4C3CCCC3)cc2)CC1
Cathepsin K	7600.0	Homo sapiens	C/C(=N\NC(N)=S)C1CCCCCCCCCCC1
Cathepsin K	3400.0	Homo sapiens	CCCCCCC1=Cc2c/c(=C(\C)NNC(N)=S)c(=O)oc2=CC1=O
Cathepsin K	0.42	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1(C)C)C(=O)C(=O)Nc1cc[nH]n1
Cathepsin K	2.5	Homo sapiens	CC(C)C[C@H](NC(c1ccc(Br)cc1)c1ccc(S(C)(=O)=O)cc1)C(=O)NCC#N
Cathepsin K	63.0	Homo sapiens	COc1ccc(C[C@@H](C#N)NC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1
Cathepsin K	6.5	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@H]1S(=O)(=O)c1ccccc1)OCc1ccccc1
Cathepsin K	360.0	Homo sapiens	CC(C)C(OC(=O)N[C@@H](C)C(=O)C(=O)NCc1cccs1)C(C)C
Cathepsin K	1410.0	Homo sapiens	N#CN1CCC(NC(=O)OCc2ccccc2)C1
Cathepsin K	110.0	Homo sapiens	CCCCC[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	58.0	Homo sapiens	CC[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	4.0	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin K	4.266	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1CN(C(=O)Nc2ccccc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	140.0	Homo sapiens	CN1CCC(Cc2ccccc2)(NC(=O)c2cnc(C#N)nc2NCC2CCC3(CC2)CC3)CC1
Cathepsin K	0.28	Homo sapiens	CSc1ccc(-c2ccccc2[C@@H]2CCC(F)(F)C[C@H]2C(=O)NCC#N)cc1
Cathepsin K	5300.0	Homo sapiens	CC/C(=N\NC(N)=S)c1ccc(OCc2ccc(C(=O)OC)cc2)c(OC)c1
Cathepsin K	30000.1	Homo sapiens	CCOC(=O)C1CCN(Cc2ccccc2)CC1=O
Cathepsin K	2.54	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	70.0	Homo sapiens	N#CN1CC(CNC(=O)c2ccccc2)C1
Cathepsin K	10000.1	Homo sapiens	CN1CCN(c2ccc(-c3cccc(CC(=O)NCC#N)c3)cc2)CC1
Cathepsin K	0.83	Homo sapiens	CCCCC(NC(=O)OCC1(c2ccc(F)cc2)CCC1)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin K	1000.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCN(C)CC2)cc1
Cathepsin K	6.4	Homo sapiens	CC(=O)N1CCN(CC#Cc2ccc(CN(CC(C)(C)C)c3ccnc(C#N)n3)cc2)CC1
Cathepsin K	210.0	Homo sapiens	CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	282.0	Homo sapiens	CCOc1ccc(-c2nc(C#N)c3ncn(CCO)c3n2)cc1C(F)(F)F
Cathepsin K	100.0	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@H](C)Cc1ccccc1
Cathepsin K	1500.1	Homo sapiens	CCC(=O)Nc1ccc(OCc2cc3cnc(C#N)nc3n2CCC2CCCCC2)cc1
Cathepsin K	100000.1	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@H](O)COC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1
Cathepsin K	55.0	Homo sapiens	CC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CCCCN1C#N
Cathepsin K	6.0	Homo sapiens	Cc1cccc(NC(C(=O)N2CCCCN2C#N)C(C)C)c1
Cathepsin K	24.0	Homo sapiens	CC(C)C(Nc1ccc(Cl)cc1)C(=O)N1CCCCN1C#N
Cathepsin K	81.0	Homo sapiens	CC(C)(C)OC(=O)N[C@H]1CCN(C#N)C1
Cathepsin K	5000.1	Homo sapiens	FC(F)(F)c1cccc(Nc2nc(Nc3cccc(-c4ccsc4)c3)ncc2Cl)c1
Cathepsin K	3204.0	Homo sapiens	COc1ccc(/C(=N/NC(N)=S)c2cccc(C(=O)c3ccc(O)cc3)c2)cc1
Cathepsin K	2105.0	Homo sapiens	COc1ccc(/C(=N/NC(N)=S)c2cccc(/C(=N/NC(N)=S)c3ccc(OC)cc3)c2)cc1
Cathepsin K	0.5	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2c2oc(-c3ccc(F)cc3)nc2-c2ccc(N3CCS(=O)(=O)CC3)cc2)CC1
Cathepsin K	0.5	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2c2nn(-c3ccc(F)cc3)cc2-c2ccc(N3CCS(=O)(=O)CC3)cc2)CC1
Cathepsin K	5000.1	Homo sapiens	N#CC1(NC(=O)[C@@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin K	25.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccnn1-c1ccncc1
Cathepsin K	891.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OC4CCNCC4)c(C(F)(F)F)c3)cc21
Cathepsin K	270.0	Homo sapiens	CCOc1ccc(-c2cc3c(ncn3CCCN(C)C)c(C#N)n2)cc1C(F)(F)F
Cathepsin K	19000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1nnco1
Cathepsin K	14000.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1cncs1
Cathepsin K	0.83	Homo sapiens	CCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin K	70.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1
Cathepsin K	6.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccc(OCc3ccccc3)cc2)cc1
Cathepsin K	6.0	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CC3CCCCC3)c2n1
Cathepsin K	11000.0	Homo sapiens	COc1ccc(NCCNC(=O)C2(Nc3ccccc3)CCCCC2)cc1
Cathepsin K	11.0	Homo sapiens	CC[C@@H](CNc1ccc(OCc2nn[nH]n2)cc1)NC(=O)[C@H](CC(C)C)Nc1cccc(-c2ccccc2)c1
Cathepsin K	0.2	Homo sapiens	CC(F)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C#N)(C1CC1)C1CC1
Cathepsin K	4.0	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC(C)(C)C#N
Cathepsin K	17.0	Homo sapiens	N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(NC2CCCCC2)n1
Cathepsin K	44.0	Homo sapiens	N#Cc1ncc(C(=O)N[C@H](Cc2ccccc2)CN2CCCC2)c(NCC2CCC3(CC2)CC3)n1
Cathepsin K	32.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccccn1
Cathepsin K	78.0	Homo sapiens	CSCC[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	6.4	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
Cathepsin K	0.11	Homo sapiens	CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CCS(=O)(=O)CC1
Cathepsin K	87.0	Homo sapiens	CCCC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(C)CC3)cc2)c1
Cathepsin K	100.0	Homo sapiens	CN1CCC(CCOc2nc(C#N)nc(NCC3CCC4(CC3)CC4)c2Br)CC1
Cathepsin K	0.9	Homo sapiens	CC(C)(C)Cn1c(CN2C(=O)NC3(CCNCC3)C2=O)cc2cnc(C#N)nc21
Cathepsin K	5720.0	Homo sapiens	CCCCCCC[C@H]1O[C@@H]1C(OC(=O)c1ccc(I)cc1)C(=O)NC1CCCCC1
Cathepsin K	1000.1	Homo sapiens	CC(=O)Nc1ccc(OCc2cc3cnc(C#N)nc3n2CCC2CCCCC2)cc1
Cathepsin K	112.0	Homo sapiens	N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCCN2CCOCC2)c1=O
Cathepsin K	1000.1	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCCC3CCCCC3)c2n1
Cathepsin K	985.0	Homo sapiens	CCCc1cc(-c2ccccc2)nc(C#N)n1
Cathepsin K	457.0	Homo sapiens	CCCc1cc(-c2cccc(C3CCCC3)c2)nc(C#N)n1
Cathepsin K	96.0	Homo sapiens	CCCc1cc(-c2ccc(C)c(C)c2)nc(C#N)n1
Cathepsin K	117.0	Homo sapiens	CCOc1ccc(-c2nc(C#N)c3ncn(CCCN(C)C)c3n2)cc1C(F)(F)F
Cathepsin K	41.0	Homo sapiens	C/C=C\C[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	100000.1	Homo sapiens	CCN(C#N)CC
Cathepsin K	33.0	Homo sapiens	CCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1
Cathepsin K	912.01	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H](CCc1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	6.31	Homo sapiens	CCCC[C@H](NC(=O)OC(C1CCCC1)C1CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	51.0	Homo sapiens	CCCC[C@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	230.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CSc2ncc(-c3ccc(Cl)cc3)n2C)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	37.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(COc2nccs2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	54.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(COc2ccnc(N3CCN(C)CC3)n2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	13700.0	Homo sapiens	N#CN1CCCC1CNC(=O)c1ccccc1
Cathepsin K	24.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CCc2ccccc2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	30000.1	Homo sapiens	O=C(CS(=O)(=O)/C=C/c1ccccc1)N1CCCN(Cc2ccsc2)CC1
Cathepsin K	76.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1CC(C)C
Cathepsin K	58.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1C1CCCCC1
Cathepsin K	4.7	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(C)(C(C)C)C(C)C
Cathepsin K	855.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCn2ccnc2)cc1
Cathepsin K	17.4	Homo sapiens	CN(/N=C(/c1ccccc1)c1cccc(C(=O)c2ccccc2)c1)C(N)=S
Cathepsin K	6162.0	Homo sapiens	COc1ccc(C(=O)c2cccc(/C(=N/NC(N)=S)c3ccc(O)cc3)c2)cc1
Cathepsin K	1000.1	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCCN(C)C)cc1
Cathepsin K	372.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(C)c2)cc1
Cathepsin K	54.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OCc2ccccc2)cc1
Cathepsin K	370.0	Homo sapiens	N#CN1CCC(NC(=O)c2ccccc2)C1
Cathepsin K	50000.0	Homo sapiens	O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1
Cathepsin K	0.81	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)c2nc3ccccc3s2)CC1(C)C)C(=O)C(=O)Nc1cc[nH]n1
Cathepsin K	2.1	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)OCc2ccc(-c3ccccc3)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	110.0	Homo sapiens	CC(C)(C)OC(=O)N[C@H](C=O)Cc1ccccc1
Cathepsin K	24.0	Homo sapiens	CNC(=O)NCCCC[C@H](NC(=O)OCC1(Cc2c(F)cccc2F)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	13000.0	Homo sapiens	CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C(=O)c1nc(C(=O)OCC)cs1
Cathepsin K	12000.1	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CCCOc2ccnc(Cl)n2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	7.9	Homo sapiens	CCCC[C@H](NC(=O)OCC1(COc2nc(C(F)(F)F)cs2)CCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	200.0	Homo sapiens	N#CN1CCC(CNS(=O)(=O)c2ccccc2)C1
Cathepsin K	4.2	Homo sapiens	CC(=O)N1CC(=O)C(NC(=O)[C@H](CC(C)(C)F)N[C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)C1
Cathepsin K	999.9	Homo sapiens	Cc1nc(NC2CCCCC2)c2ncn([C@@H]3O[C@H](O)[C@@H](O)[C@H]3O)c2n1
Cathepsin K	0.2	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin K	803.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2cccnc2)c1
Cathepsin K	11.7	Homo sapiens	CCC(NC(=O)c1cccc(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1cc[nH]n1
Cathepsin K	27.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1ccnn1CC1CC1
Cathepsin K	10000.1	Homo sapiens	CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1
Cathepsin K	0.21	Homo sapiens	CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1[nH]ncc1-c1ccccc1
Cathepsin K	83.0	Homo sapiens	CCCC[C@H](NC(=O)OCC1(CC)CCC1)C(=O)C(=O)Nc1ccnn1C1CCCC1
Cathepsin K	19.95	Homo sapiens	CCCC[C@H](NC(=O)OC(C)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	7762.0	Homo sapiens	CCCOc1ccc(-c2cc3[nH]cnc3c(C#N)n2)cc1C(F)(F)F
Cathepsin K	977.0	Homo sapiens	CCCc1cc(-c2ccc(C(F)(F)F)cc2)nc(C#N)n1
Cathepsin K	4.8	Homo sapiens	CC(C)(C)CN(Cc1ccc(Cn2cncn2)cc1)c1ccnc(C#N)n1
Cathepsin K	19.0	Homo sapiens	CC(C)(C)CN(Cc1ccc(I)cc1)c1ccnc(C#N)n1
Cathepsin K	316.0	Homo sapiens	CCCc1cc(-c2cccc(C(C)=O)c2)nc(C#N)n1
Cathepsin K	56.0	Homo sapiens	CCCc1cc(-c2cccc(C(C)C)c2)nc(C#N)n1
Cathepsin K	195.0	Homo sapiens	CCCc1cc(-c2cccc(C3CC3)c2)nc(C#N)n1
Cathepsin K	44.0	Homo sapiens	CCCc1cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc(C#N)n1
Cathepsin K	2000.1	Homo sapiens	N#Cc1ncc2cc(COc3ccc(C(=O)O)cc3)n(CCC3CCCCC3)c2n1
Cathepsin K	1.5	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@@H](CCC)Cc1ccccc1
Cathepsin K	16.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(CC(C)(C)N)CC3)cc2)c1
Cathepsin K	5900.0	Homo sapiens	CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(N)=O
Cathepsin K	0.2	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(C3(O)CC3)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	0.5	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(C3(C(N)=O)CC3)cn2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	2500.0	Homo sapiens	CCn1c(=O)c(C#N)nn(-c2cccc(C(F)(F)F)c2)c1=O
Cathepsin K	80.0	Homo sapiens	N#Cc1nc(NCCc2ccccc2)nc(NC2CCCCC2)n1
Cathepsin K	23.0	Homo sapiens	COc1ccc(Nc2nc(C#N)nc(NC3CCCCC3)n2)cc1
Cathepsin K	1000.1	Homo sapiens	CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2F)CC1
Cathepsin K	11.0	Homo sapiens	N#Cc1nc(CCCNCc2nnn[nH]2)cc(-c2cccc(C(F)(F)F)c2)n1
Cathepsin K	708.0	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCN(Cc5ncco5)CC4)c(C(F)(F)F)c3)cc21
Cathepsin K	1905.0	Homo sapiens	CC(=O)N1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1
Cathepsin K	1000.1	Homo sapiens	N#Cc1cccc(NC2CCCCC2)c1
Cathepsin K	5.3	Homo sapiens	CS(=O)(=O)C[C@H](N[C@@H](c1ccc(-c2ccc(F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	269.0	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2cccc(Br)c2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin K	0.4	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc([C@@H](O)C(F)F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	0.4	Homo sapiens	CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc([C@H](O)C(F)F)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin K	200.0	Homo sapiens	N#Cc1ncc(C(=O)N[C@@H](Cc2ccccc2)CN2CCCC2)c(NCC2CCC3(CC2)CC3)n1
Cathepsin K	250.0	Homo sapiens	CCC(C)[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	680.0	Homo sapiens	COCC[C@@H](C=O)NC(=O)OC(C)(C)C
Cathepsin K	37.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C34CCN(CC3)CC4)cc2)c1
Cathepsin K	790.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1ccc(-c2ccccc2)cc1
Cathepsin K	0.87	Homo sapiens	CCCC[C@@H](C=O)NC(=O)OC(CCC)CCC
Cathepsin K	170.0	Homo sapiens	CN1CCC(CNC(=O)c2cnc(C#N)nc2NCC2CCC3(CC2)CC3)(c2ccccc2)CC1
Cathepsin K	2580.0	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(-n3cnnn3)cc2)c1
Cathepsin K	11.2	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC2(C)CCCC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1
Cathepsin K	280.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(Oc2ccccc2)cc1
Cathepsin K	6.3	Homo sapiens	CCCC[C@H](NC(=O)OC(C1CCCC1)C1CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin K	419.0	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2cccc(OC)c2)cc1
Cathepsin K	43.0	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(OC2CCCCC2)cc1
Cathepsin K	36.0	Homo sapiens	CC(C)COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1
