Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin S	 1.07	Homo sapiens	FC(F)(F)C1(CC1)C(=O)N1C[C@@H](C[C@H]1C(=O)NC1(CC1)C#N)S(=O)(=O)c1ccc(OC2CCC2)cc1Cl
Cathepsin S	 1.07	Homo sapiens	FC(F)(F)c1cc(ccc1S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)C(F)(F)F)C(=O)NC1(CC1)C#N)-c1ccc2OC(F)(F)Oc2c1
Cathepsin S	 1.078	Homo sapiens	C[C@H](Oc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CCN1C(=O)OC(C)(C)C)c1ncc(Cl)cc1F)C(=O)NC1(CC1)C#N)C(F)(F)F
Cathepsin S	 1.086	Homo sapiens	Fc1cc(Br)cnc1C1(CNC1)C(=O)N1C[C@@H](C[C@H]1C(=O)NC1(CC1)C#N)S(=O)(=O)c1ccccc1Cl
Cathepsin S	 1.1	Homo sapiens	CCC(NC(=O)c1ccc(OCc2ccccn2)c(c1Cl)C(F)(F)F)C(=O)C(=O)Nc1ccn(C)n1
Cathepsin S	 1.1	Homo sapiens	C[C@](NC(=O)c1ccsc1)(C1CCCCC1)c1cn(nn1)C1(CC1)C#N
Cathepsin S	 1.1	Homo sapiens	CC(C)C[C@H](NC(=O)c1ccc(cc1)-c1ccccc1)C(=O)NC1(CCS(=O)(=O)CC1)C#N
Cathepsin S	 1.1	Homo sapiens	CCC(NC(=O)c1ccc(OCc2ccccn2)c(c1Cl)C(F)(F)F)C(=O)C(N)=O
Cathepsin S	 1.1		CN1CCC[C@H]1C(=O)N1CCC(CCOc2ncc(cc2C(F)(F)F)-c2nc(nc3n(C)ccc23)C#N)CC1
Cathepsin S	 1.114	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NCc1ccccc1
Cathepsin S	 1.12	Homo sapiens	Cc1cc(nn1-c1ccc(c(c1)C(F)(F)F)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)C(F)(F)F)C(=O)NC1(CC1)C#N)C(F)(F)F
Cathepsin S	 1.122	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)S(=O)(=O)c1ccc(Cl)cc1C)C(=O)C(=O)NC1CC1
Cathepsin S	 1.124	Homo sapiens	Cn1cc(cn1)-c1ccc(c(Cl)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CCN1C(=O)OC(C)(C)C)c1ncc(Br)cc1F)C(=O)NC1(CC1)C#N
Cathepsin S	 1.14	Homo sapiens	Cc1cc(ccc1S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)C(F)(F)F)C(=O)NC1(CC1)C#N)-c1ccccc1OC(F)(F)F
Cathepsin S	 1.17	Homo sapiens	Cc1nc(C)c(s1)-c1ccc(c(c1)C(F)(F)F)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)C(F)(F)F)C(=O)NC1(CC1)C#N
Cathepsin S	 1.198	Homo sapiens	COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CN(C)C1)c1ccc(Cl)cn1)C(=O)NC1(CC1)C#N
Cathepsin S	 1.2	Homo sapiens	CC(C)C[C@@H](NC(=O)N1CCOCC1)C(=O)N[C@H](CCc1ccccc1)C=CS(=O)(=O)c1ccccc1
Cathepsin S	 1.2	Homo sapiens	CCN1CCC(CCOc2ccc(cc2C(F)(F)F)-c2nc(nc3n(C)cnc23)C#N)CC1
Cathepsin S	 1.2	Homo sapiens	Clc1ccccc1S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)N1CCCC1)C(=O)NC1(CC1)C#N
Cathepsin S	 1.2	Homo sapiens	Clc1ccccc1S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)N1CCC(CC1)c1ccccc1)C(=O)NC1(CC1)C#N
Cathepsin S	 1.2	Homo sapiens	FC(F)(F)CNC(=O)c1cnc(nc1N1CC[C@@H](C1)S(=O)(=O)c1ccc(cc1Cl)-n1ccnc1)C#N
Cathepsin S	 1.2	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCC(C)(C)CC2)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1
Cathepsin S	 1.2		Cn1ccc2c(nc(nc12)C#N)-c1ccc(OCCC2CCNCC2)c(c1)C(F)(F)F
Cathepsin S	 1.21	Homo sapiens	CCOc1ccccc1-c1ccc(c(C)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)C(F)(F)F)C(=O)NC1(CC1)C#N
Cathepsin S	 1.213	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NCc1ccccc1
Cathepsin S	 1.257	Homo sapiens	CC(C)(C)OC(=O)N1CCC1(C(=O)N1C[C@@H](C[C@H]1C(=O)NC1(CC1)C#N)S(=O)(=O)c1ccc(F)cc1Cl)c1ncc(Br)cc1F
Cathepsin S	 1.26	Homo sapiens	CC(C)(C)OC(=O)N1CC(C1)(C(=O)N1C[C@@H](C[C@H]1C(=O)NC1(CC1)C#N)S(=O)(=O)c1ccccc1Cl)c1ncc(Cl)cc1F
Cathepsin S	 1.265	Homo sapiens	CC(C)C[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccccc1Cl)C(=O)C(=O)NC1CC1
Cathepsin S	 1.269	Homo sapiens	CC(C)(C)OC(=O)N1CC(C1)(C(=O)N1C[C@@H](C[C@H]1C(=O)NC1(CC1)C#N)S(=O)(=O)c1ccccc1Cl)c1ncc(Br)cc1F
Cathepsin S	 1.299	Homo sapiens	Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CCN1)c1ncc(Cl)cc1F)C(=O)NC1(CC1)C#N
Cathepsin S	 1.3	Homo sapiens	FC(F)(F)[C@@H](N[C@@H](CS(=O)(=O)c1nc2ccccc2s1)C(=O)NC1(CC1)C#N)c1ccccc1
Cathepsin S	 1.3	Homo sapiens	CC(=O)N1CCC(CC1)N1CCC1C(=O)N1C[C@@H](C[C@H]1C(=O)NC1(CC1)C#N)S(=O)(=O)c1ccccc1Cl
Cathepsin S	 1.3	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1
Cathepsin S	 1.3	Homo sapiens	Cn1ccc2c(nc(nc12)C#N)-c1ccc(OCCC2CCNC2)c(c1)C(F)(F)F
Cathepsin S	 1.3		CCN1CCC(CCOc2ncc(cc2C(F)(F)F)-c2nc(nc3n(C)ccc23)C#N)CC1
Cathepsin S	 1.3		CCN1CCC(CCOc2ncc(cc2C(F)(F)F)-c2nc(nc3n(CC4CCOC4)cnc23)C#N)CC1
Cathepsin S	 1.3	Homo sapiens	CN1CCN(CCCOc2ccc(cc2C(F)(F)F)-c2ccnc(n2)C#N)CC1
Cathepsin S	 1.379	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)C1(CC1)c1ccc(Cl)cc1)S(=O)(=O)c1ccc(OCC(F)(F)F)cc1C(F)(F)F)C(=O)C(=O)NC1CC1
Cathepsin S	 1.4	Homo sapiens	Cn1cnc2c(nc(nc12)C#N)-c1cnc(OCCC2CCNCC2)c(c1)C(F)(F)F
Cathepsin S	 1.4	Homo sapiens	CCOC(=O)N1CCC(CC1)N1CCC1C(=O)N1C[C@@H](C[C@H]1C(=O)NC1(CC1)C#N)S(=O)(=O)c1ccc(C)cc1
Cathepsin S	 1.4	Homo sapiens	CN1CCC[C@H]1C(=O)N1CCC(CCOc2ncc(cc2C(F)(F)F)-c2nc(nc3n(CC4CCOC4)cnc23)C#N)CC1
Cathepsin S	 1.4	Homo sapiens	COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CNC1)c1ccc(Cl)cn1)C(=O)NC1(CC1)C#N
Cathepsin S	 1.4	Homo sapiens	Clc1ccccc1S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)N1CCN(CC1)C=O)C(=O)NC1(CC1)C#N
Cathepsin S	 1.417	Homo sapiens	Clc1ccc(cc1)C1(CC1)C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](CC1CCCCC1)C(=O)C(=O)NC1CC1)S(=O)(=O)c1ccccc1Cl
Cathepsin S	 1.424	Homo sapiens	Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CCN1)c1ncc(Br)cc1F)C(=O)NC1(CC1)C#N
Cathepsin S	 1.43	Homo sapiens	Cc1cc(ccc1S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)C(F)(F)F)C(=O)NC1(CC1)C#N)-n1ccc(n1)C(F)(F)F
Cathepsin S	 1.433	Homo sapiens	CCNC(=O)[C@@H]1C[C@@H](CN1c1ccnc(n1)C#N)S(=O)(=O)c1ccccc1C(F)(F)F
Cathepsin S	 1.44	Homo sapiens	Cc1noc(C)c1-c1ccc(cc1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)C(F)(F)F)C(=O)NC1(CC1)C#N
Cathepsin S	 1.46	Homo sapiens	CCOc1cc(F)c(F)cc1-c1ccc(c(C)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CC1)C(F)(F)F)C(=O)NC1(CC1)C#N
Cathepsin S	 1.486	Homo sapiens	COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]1C[C@H](N(C1)C(=O)C1(CNC1)c1ccc(Cl)cn1)C(=O)NC1(CC1)C#N
Cathepsin S		Homo sapiens	CC(C)C[C@H](NC(=O)C1CCC2(CC1)OCCO2)C(=O)NC1(CC1)C#N
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1cccnc1)C1CCCC1
Cathepsin S		Homo sapiens	C[C@@H](CN1CCc2cc(F)ccc12)NC(=O)[C@H](CC1CCCCC1)Nc1nc2ccc(Cl)cc2o1
Cathepsin S		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(cc1)-c1ccccc1)C#N
Cathepsin S		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Br)c1)NC(=O)c1cc(nn1C)C(C)(C)C)C#N
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1ccncc1)C1CCCC1
Cathepsin S		Homo sapiens	O=C(N[C@@H](C1CCCCC1)C(=O)N1CC[C@H]2OCC(=O)[C@@H]12)c1cccc(c1)-n1cnnn1
Cathepsin S		Homo sapiens	COCCN(C)C(=O)[C@H](CC1CCCCC1)OC(=O)N[C@@H](C)CN1CC(C)(C)c2cc(F)ccc12
Cathepsin S		Homo sapiens	Cc1ccc(nn1)-c1ccc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Fc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)Nc2nc3cc(Cl)ccc3o2)cc1
Cathepsin S		Homo sapiens	Cc1cc(ccn1)-c1cnc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Fc1cncc(c1)-c1ccc(s1)C(=O)N[C@@H](C1CCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	CC(C)C[C@H](NS(=O)(=O)c1ccccc1Cl)C(=O)NC1(CC1)C#N
Cathepsin S		Homo sapiens	Brc1cccc(C[C@H](NC(=O)c2ccc(cc2)-c2ccccc2)C(=O)NCC#N)c1
Cathepsin S		Homo sapiens	O=C(NC1(CC1)C#N)[C@@H](Cc1ccccc1)NS(=O)(=O)c1cccc(c1)-c1ccccc1
Cathepsin S		Homo sapiens	CCC(C)[C@H](NC(=O)c1cccc(CN)c1)C(=O)N[C@@H](CCc1ccccc1)C(=O)CO
Cathepsin S		Homo sapiens	CC(C)C[C@H](NC(=O)Nc1ccc(cc1)-c1noc(n1)-c1cccs1)C(=O)NCC#N
Cathepsin S		Homo sapiens	CC[C@@H]1OCC(=O)[C@H]1NC(=O)[C@H](CC1(C)CCCC1)NC(=O)c1ccc(NS(=O)(=O)C2CCCCC2)cc1
Cathepsin S		Homo sapiens	O=C(NCC#N)[C@H](Cc1ccc2ccccc2c1)NC(=O)c1ccc(cc1)-c1ccccc1
Cathepsin S		Homo sapiens	O[C@H]1CO[C@@H]2[C@@H](Cl)CN([C@H]12)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1cnccn1)C1CCCCC1
Cathepsin S		Homo sapiens	COC(=O)Cn1cc(COC[C@H](NC(=O)[C@H](Cc2cccc(Br)c2)NC(=O)c2ccc(cc2)-c2ccccc2)C#N)nn1
Cathepsin S		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)C(=O)CO
Cathepsin S		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)NCC#N
Cathepsin S		Homo sapiens	CC[C@@H]1OCC(=O)[C@H]1NC(=O)[C@H](CC1(C)CCCC1)NC(=O)c1cccc(c1)S(=O)(=O)NC
Cathepsin S		Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2)C(=O)N[C@@H](COCc2cn(CC(O)=O)nn2)C#N)c1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ncc(s1)-c1cccnn1)C1CCCCC1
Cathepsin S		Homo sapiens	FC(F)(F)Oc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)CC(=O)N2CCOCC2)cc1
Cathepsin S		Homo sapiens	CC(C)C[C@H](NC(=O)c1cccc(C)c1)C(=O)NCCN1CCc2cc(Cl)ccc12
Cathepsin S		Homo sapiens	Fc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)Nc2nc3cc(F)ccc3o2)cc1
Cathepsin S		Homo sapiens	FC(F)(F)c1ncc(cn1)-c1cnc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Clc1ccccc1S(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)NC1(CC1)C#N
Cathepsin S		Homo sapiens	CC(C)CS(=O)(=O)CC(NC(=O)c1ccc(cc1)-c1cccs1)C(=O)NCC#N
Cathepsin S		Homo sapiens	CCCC[C@@H](C#N)n1cc(nn1)[C@@](C)(NC(=O)c1ccccc1)C1CCCCC1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ncc(s1)-c1ccc(Cl)nc1)C1CCCCC1
Cathepsin S		Homo sapiens	COc1cccc(c1)C(=O)N[C@@H](CCC1CCCCC1)C(=O)N[C@@H](CCO)CN1CCc2cc(F)ccc12
Cathepsin S		Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2)C(=O)N[C@@H](CCCCn2cc(nn2)C(O)=O)C#N)c1
Cathepsin S		Homo sapiens	COc1ccc(NC[C@@H](C)NC(=O)[C@H](CC(C)C)NC(=O)c2cccc(C)c2)cc1
Cathepsin S		Homo sapiens	FC(F)(F)Oc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)NC(=O)C2CCOC2)cc1
Cathepsin S		Homo sapiens	Fc1ccc(nn1)-c1ccc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	C[C@@H](CN1CC(C)(C)c2cc(F)ccc12)NC(=O)O[C@@H](CC1CCCCC1)C(=O)N1CCC1
Cathepsin S		Homo sapiens	CC(C)C[C@@H](NS(=O)(=O)c1cccc(c1)-c1ccccc1)C(=O)NC1(CC1)C#N
Cathepsin S		Homo sapiens	CC(C)(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCCNc1ccc(OC(F)(F)F)cc1
Cathepsin S		Homo sapiens	O=C(COc1ccccc1C#N)NCCc1nc2ccccc2[nH]1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ncc(s1)-c1ccncn1)C1CCCCC1
Cathepsin S		Homo sapiens	Fc1cncc(c1)-c1cnc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Fc1ccc2N(CCNC(=O)[C@H](CC3CCCCC3)Nc3nc4ccccc4o3)CCc2c1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1cncc(c1)C#N)C1CCCCC1
Cathepsin S		Homo sapiens	O=C(N[C@@H](C1CCCCC1)C(=O)N1CC[C@H]2OCC(=O)[C@@H]12)c1ccccc1
Cathepsin S		Homo sapiens	C[C@@H](CN1CCc2cc(F)ccc12)NC(=O)O[C@@H](CC1CCCCC1)C(=O)N1CCOCC1
Cathepsin S		Homo sapiens	C[C@@H](CN1CC(C)(C)c2cc(F)ccc12)NC(=O)O[C@@H](CC1CCCCC1)C(=O)N(C)C
Cathepsin S		Homo sapiens	CC(C)C[C@H](NC(=O)c1cccc(C)c1)C(=O)NCCN1CCc2ccccc12
Cathepsin S		Homo sapiens	Cc1nccc(n1)-c1ccc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Fc1cc(sc1C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12)-c1ccnnc1
Cathepsin S		Homo sapiens	CC(C)CC(NC(=O)c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(=O)N(C)N(C)C#N
Cathepsin S		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N
Cathepsin S		Homo sapiens	CCC[C@H](NC(=O)[C@H](CC(C)C)NCC(F)(F)F)C(=O)c1nnc(o1)-c1ccco1
Cathepsin S		Homo sapiens	O=C(NCC#N)[C@H](Cc1ccccc1)NC(=O)c1ccc(cc1)-c1ccccc1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ncc(s1)-c1cnccn1)C1CCCCC1
Cathepsin S		Homo sapiens	Fc1cncc(c1)-c1ccc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	FC(F)(F)Oc1ccc(NC[C@@H](NC(=O)[C@@H](CC(=O)N2CCOCC2)c2ccccc2)c2ccccc2)cc1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ncc(s1)-c1cccnc1)C1CCCCC1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1cccnn1)C1CCCC1
Cathepsin S		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1cccc(c1)-c1ccccc1)C(=O)NCC#N
Cathepsin S		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1cccs1)C(=O)NCC#N
Cathepsin S		Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2)C(=O)N[C@@H](CCCn2cc(nn2)C(O)=O)C#N)c1
Cathepsin S		Homo sapiens	COc1ccc(NCCNC(=O)[C@@H](NC(=O)c2cccc(C)c2)c2ccccc2)cc1
Cathepsin S		Homo sapiens	C[NH2+][C@@H](CC(C)C)C(=O)N1CC(NC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)C(=O)C1
Cathepsin S		Homo sapiens	O=C(NC1(CC1)C#N)[C@@H](Cc1ccccc1)CS(=O)(=O)N1CCN(CC1)c1ccccn1
Cathepsin S		Homo sapiens	Cc1ncccc1-c1ccc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	C[C@@H](CN1CC(C)(C)c2cc(F)ccc12)NC(=O)O[C@@H](CC1CCCCC1)C(=O)N1C[C@H](C)O[C@H](C)C1
Cathepsin S		Homo sapiens	CCC[C@H](NC(=O)C(NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)C1(N)CCCCC1)C(=O)c1nnc(o1)-c1ccco1
Cathepsin S		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1csc2ccccc12)C(=O)NCC#N
Cathepsin S		Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H]1C[C@@H](C)CN(CC1=O)S(=O)(=O)c1ccccn1
Cathepsin S		Homo sapiens	FC(F)(F)c1ncc(cn1)-c1ccc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Fc1cc(sc1C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12)-c1cncnc1
Cathepsin S		Homo sapiens	O[C@H]1CO[C@@H]2[C@@H](Cl)CN([C@H]12)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1cccnc1)C1CCCC1
Cathepsin S		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NC1COCC1=O
Cathepsin S		Homo sapiens	C[C@@H](OCc1ccccc1)[C@H](NC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cc(nn1C)C(C)(C)C)C#N
Cathepsin S		Homo sapiens	Cc1nccc(n1)-c1cnc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(OC)o1
Cathepsin S		Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2)C(=O)N[C@@H](CCCn2cc(CC(O)=O)nn2)C#N)c1
Cathepsin S		Homo sapiens	C[n+]1ccccc1\C=C\[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin S		Homo sapiens	C[n+]1ccccc1\C=C\[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin S		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(OC)o1
Cathepsin S		Homo sapiens	CC[C@@H]1OCC(=O)[C@H]1NC(=O)[C@H](CC1(C)CCCC1)NC(=O)c1ccc(NS(C)(=O)=O)cc1OC
Cathepsin S		Homo sapiens	Cc1cc(-c2ccc(s2)C(=O)N[C@@H](C2CCCCC2)C(=O)N2C[C@H](Cl)[C@H]3OCC(=O)[C@@H]23)c(C)cn1
Cathepsin S		Homo sapiens	CC(C)(C)OC(=O)N[C@@H](Cc1cccc(Br)c1)C(=O)NCC#N
Cathepsin S		Homo sapiens	COc1ccc(nn1)-c1ccc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Cc1cc(CC(=O)N[C@@H](CS(=O)(=O)N2CCN(CC2)c2ccccn2)C(=O)NC2(CC2)C#N)on1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1ccc(Cl)nc1)C1CCCCC1
Cathepsin S		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(o1)-c1ccco1
Cathepsin S		Homo sapiens	CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1C[C@@H](C)CN(CC1=O)S(=O)(=O)c1ccccn1
Cathepsin S		Homo sapiens	CCC[C@H](NC(=O)C1(CCCCC1)NC(=O)c1ccc(OC(F)(F)F)cc1)C(=O)c1nnc(o1)-c1ccco1
Cathepsin S		Homo sapiens	OC(=O)Cn1cc(COC[C@H](NC(=O)[C@H](Cc2cccc(Br)c2)NC(=O)c2ccc(cc2)-c2ccccc2)C#N)nn1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1cnccn1)C1CCCC1
Cathepsin S		Homo sapiens	Cc1ccc(cn1)-c1cnc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Cc1ccnnc1-c1ccc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Fc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1
Cathepsin S		Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)\C=C\c1ncccn1)OCc1ccccc1
Cathepsin S		Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)\C=C\c1ncccn1)OCc1ccccc1
Cathepsin S		Homo sapiens	Cl[C@H]1CN([C@H]2[C@@H]1OCC2=O)C(=O)[C@@H](NC(=O)c1ncc(s1)-c1ccncc1)C1CCCCC1
Cathepsin S		Homo sapiens	CCC[C@H](NC(=O)OCC(C)C)C(=O)c1nnc(o1)-c1ccco1
Cathepsin S		Homo sapiens	CCCC[C@H](NC(=O)OCC(C)C)C(=O)c1nnc(o1)-c1ccco1
Cathepsin S		Homo sapiens	FC(F)(F)c1ccc(cn1)-c1cnc(s1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	Fc1cc(sc1-c1ccncn1)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](Cl)[C@H]2OCC(=O)[C@@H]12
Cathepsin S		Homo sapiens	O[C@H]1CO[C@@H]2[C@@H](Cl)CN([C@H]12)C(=O)[C@@H](NC(=O)c1ccc(s1)-c1ccccn1)C1CCCCC1
Cathepsin S		Homo sapiens	COc1cccc(c1)C(=O)N[C@@H](CCC1CCCCC1)C(=O)N[C@H](CN1CCc2cc(F)ccc12)CC(=O)OCc1ccccc1
