Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin B		Homo sapiens	CCNCc1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	CN(Cc1ccccc1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	OC(=O)c1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	OC(=O)c1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	O=C(NC1(CCCCC1)C(=O)N[C@H]1[C@@H](NC1=O)Oc1ccccc1)OCc1ccccc1
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C#N
Cathepsin B		Homo sapiens	CC1CCN(CC1)C(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	Oc1c(CN2CCN(Cc3ccncc3)CC2)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)[N+]([O-])=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NS(=O)(=O)c1cccc(Cl)c1)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	Nc1ccc([N+]([O-])=O)c2ccccc12
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(N)nc1)C(N)=O
Cathepsin B			COc1ccc(cc1)C1CC(=NN1C(C)=O)c1ccccc1
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)OC(C)(C)C)C(=O)c1nnc(o1)-c1ccccc1OC
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)OC(C)(C)C)C(=O)c1nnc(o1)-c1ccc(cc1)N(C)C
Cathepsin B		Homo sapiens	CCC[C@H](NC(=O)OC(C)(C)C)C(=O)c1nnc(o1)C(C)C
Cathepsin B		Homo sapiens	COC(=O)\C=C\CNC(=O)CN1c2ccccc2C(=N[C@H](COC(=O)Nc2ccc(Cl)cc2C(F)(F)F)C1=O)c1ccc(Br)cc1
Cathepsin B		Homo sapiens	COCC(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	CCOCC(=O)[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	O=C(NC1(CCCCC1)C(=O)N[C@H]1[C@H](NC1=O)Oc1ccccc1)OCc1ccccc1
Cathepsin B		Bos taurus	CCCCCCCCCNC(=O)C(=O)C(CC)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	Cc1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(N2CCOCC2)c2ncccc12
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2ccc(nc12)C(=O)N(CC#N)Cc1ccccc1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	Oc1c(CNCc2ccccc2)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(N2CCOCC2)c2ncccc12
Cathepsin B		Homo sapiens	CCN(CC)C(=O)C1CCCN(C1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	CCOC(=O)N1CCN(Cc2cc([N+]([O-])=O)c3cccnc3c2O)CC1
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C(=O)N(CC#N)Cc1ccccc1
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2ccc(nc12)C(=O)NCC#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2ccc(nc12)C(=O)NCC#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	CC1CCN(CC1)C(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	CC1CCN(CC1)C(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	Oc1c(CN2CCN(Cc3ccncc3)CC2)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	CCOC(=O)C1CCN(CC1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2ccc(nc12)C(=O)N(CC#N)Cc1ccccc1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)NCC#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)NCC#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(N2CCCC2)c2ccccc12
Cathepsin B		Homo sapiens	Oc1c(CN2CCN(Cc3cccnc3)CC2)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)N1CCCCC1
Cathepsin B		Homo sapiens	CN(CC#N)Cc1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	CN(CCc1ccccc1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)N1CCOCC1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)N1CCOCC1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C(=O)NCC#N
Cathepsin B		Homo sapiens	[O-]C(=O)CC(S[Au])C([O-])=O
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(N2CCOCC2)c2ncccc12
Cathepsin B		Homo sapiens	COCCN(CC1CCN(Cc2nc3ccccc3s2)CC1)C(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	Cc1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	COCCN(CC1CCN(Cc2nc3ccccc3s2)CC1)C(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	OC(=O)[C@@H]1CCCC[C@@H]1NCc1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)N(CC#N)Cc1ccccc1
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)N(CC#N)Cc1ccccc1
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)NC1(CC1)C#N
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(C(=O)NCC#N)c2ncccc12
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C(=O)NCC#N
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(C(=O)NCC#N)c2ncccc12
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C(=O)NCC#N
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2ccc(nc12)C#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2ccc(nc12)C#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	OC(=O)CCn1cc(COCC[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C#N)nn1
Cathepsin B		Homo sapiens	CN(Cc1ccccc1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1c(CNCc2ccccc2)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	COCCN(CC1CCN(Cc2nc3ccccc3s2)CC1)C(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2ccc(nc12)C(=O)NCC#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	Nc1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Nc1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	C[C@@H]1CCCCN1Cc1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)c1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)c1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)NCC#N
Cathepsin B		Homo sapiens	CC1CCN(CC1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	O=c1nc(SCC#N)nc(SCc2ccccc2)[nH]1
Cathepsin B		Homo sapiens	O=c1nc(SCC2CC2)nc(SCc2ccccc2)[nH]1
Cathepsin B		Homo sapiens	Oc1ccc(cc1CN1CCOCC1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc(cc1CN1CCOCC1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Nc1c(Br)cc([N+]([O-])=O)c2ccccc12
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C#N
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccc(nc12)C#N
Cathepsin B		Homo sapiens	Nc1ccc([N+]([O-])=O)c2ccccc12
Cathepsin B		Homo sapiens	CCSc1nc(SCc2ccccc2)[nH]c(=O)n1
Cathepsin B		Homo sapiens	OC(=O)c1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	Cn1cccc1-c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Cn1cccc1-c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)N1CCOCC1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)NCC1CCN(CC1)c1nc2ccccc2o1
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)N1CCOCC1)[N+]([O-])=O
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(C(=O)NCC#N)c2ncccc12
Cathepsin B		Homo sapiens	OC(=O)c1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	OC(=O)c1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	CN(Cc1ccccc1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	C[C@@H]1CCCCN1Cc1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	COC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)C[C@@H]1O[C@H]1CNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	Cc1ccccc1-c1ccc(C[C@H](NC(=O)OCc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)cc1
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)NC1(CC1)C#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)NC1(CC1)C#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	OC(=O)[C@@H]1CCCC[C@@H]1NCc1cc([N+]([O-])=O)c2cccnc2c1O
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)c1ccc2c(cc(c(O)c2n1)[N+]([O-])=O)[N+]([O-])=O
Cathepsin B		Homo sapiens	CCCSc1nc(SCc2ccccc2)[nH]c(=O)n1
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(Br)cc1)C(N)=O
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)c1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)N(CC)CC
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)NCC#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)NCC#N)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(N2CCCC2)c2ccccc12
Cathepsin B		Homo sapiens	CCCC(NC(=O)[C@@H]1C2CCCC2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(N2CCOCC2)c2ccccc12
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(C(=O)NCC#N)c2ncccc12
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc2ccccc2c1)C(N)=O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)N1CCCCC1
Cathepsin B		Homo sapiens	Oc1c(CN2CCN(Cc3cccnc3)CC2)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	CC(C)(C)c1ccc(cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)NCC1CCN(CC1)c1nc2ccccc2s1
Cathepsin B		Homo sapiens	COCCCOc1cc(ccc1OC)-c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	COCCCOc1cc(ccc1OC)-c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Nc1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Nc1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Cn1cccc1-c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	Cn1cccc1-c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Bos taurus	CCOC(=O)C(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	CN(CC#N)C(=O)c1ccc2c(cc(c(O)c2n1)[N+]([O-])=O)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)N(CC#N)Cc1ccccc1)[N+]([O-])=O
Cathepsin B		Homo sapiens	Oc1ccc(cc1C(=O)N(CC#N)Cc1ccccc1)[N+]([O-])=O
Cathepsin B		Homo sapiens	NC(=N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(NCc2ccccc2)c2ncccc12
Cathepsin B		Homo sapiens	CN(CCc1ccccc1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	OC(=O)CSc1nc(SCc2ccccc2)[nH]c(=O)n1
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)N1CCCCC1
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)N1CCCCC1
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(NCc2ccccc2)c2ncccc12
Cathepsin B		Homo sapiens	Oc1c(CN2CCN(Cc3cccnc3)CC2)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	O=C(N[C@@H](Cc1ccccc1)[C@H]1CO1)OCc1ccccc1
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccccc12
Cathepsin B		Homo sapiens	Cc1cccc(c1)-c1ccc(C[C@H](NC(=O)OCc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)cc1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)N(CC)Cc1ccccc1
Cathepsin B		Homo sapiens	Oc1c(CNCC#N)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	CC[P+](CC)(CC)[Au-]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
Cathepsin B		Homo sapiens	Cc1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)NCCN(C)C
Cathepsin B		Homo sapiens	FC(F)(F)Oc1ccc(Nc2nc(nc(n2)N2CCOCC2)C#N)cc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)C(C)=O
Cathepsin B		Homo sapiens	OC(=O)CSc1nc(SCc2ccccc2)[nH]c(=O)n1
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C1=CCCC1)C(N)=O
Cathepsin B		Homo sapiens	CC(=O)Oc1ccc(cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccnc(c1)-c1cc(ccn1)C(O)=O)C(N)=O
Cathepsin B		Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)NCC1CO1)OCc1ccccc1
Cathepsin B		Homo sapiens	CC(=O)Oc1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B		Homo sapiens	OC(=O)[C@H](Cc1ccccc1)NC(=O)CC[C@H]1CCC[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C1=O
Cathepsin B		Homo sapiens	OC(=O)[C@H](Cc1ccccc1)NC(=O)CC[C@H]1CCC[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C1=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B			CC(=O)N1N=C(CC1c1ccc(C)cc1)c1ccccc1
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	CNCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NC(O)CCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(ccc1Cl)[N+]([O-])=O)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NC(=O)[C@H](Cc1ccc(N)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	Cc1cccc(C)c1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	C[C@H]1C[C@H](N(C1)C(=O)[C@@H](CCc1ccc(O)cc1)NC(=O)[C@H](O)Cc1ccc(O)cc1)C(=O)N[C@H](CO)CCCN=C(N)N
Cathepsin B		Homo sapiens	C[C@H]1C[C@H](N(C1)C(=O)[C@@H](CCc1ccc(O)cc1)NC(=O)[C@H](O)Cc1ccc(O)cc1)C(=O)N(C)[C@H](CCCCN)C(O)=O
Cathepsin B		Bos taurus	COC(=O)CNC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(O)=O
Cathepsin B		Homo sapiens	CN(CCc1ccccc1)c1ccc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	OC(=O)CSc1nc(SCc2ccccc2)[nH]c(=O)n1
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)N1CCCCC1
Cathepsin B		Homo sapiens	Oc1c(cc([N+]([O-])=O)c2cccnc12)C(=O)N1CCCCC1
Cathepsin B		Homo sapiens	[O-][N+](=O)c1ccc(NCc2ccccc2)c2ncccc12
Cathepsin B		Homo sapiens	Oc1c(CN2CCN(Cc3cccnc3)CC2)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	O=C(N[C@@H](Cc1ccccc1)[C@H]1CO1)OCc1ccccc1
Cathepsin B		Homo sapiens	Oc1ccc([N+]([O-])=O)c2ccccc12
Cathepsin B		Homo sapiens	Cc1cccc(c1)-c1ccc(C[C@H](NC(=O)OCc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)cc1
Cathepsin B		Bos taurus	CCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)C(=O)N(CC)Cc1ccccc1
Cathepsin B		Homo sapiens	Oc1c(CNCC#N)cc([N+]([O-])=O)c2cccnc12
Cathepsin B		Homo sapiens	CC[P+](CC)(CC)[Au-]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
Cathepsin B		Homo sapiens	Cc1ccc2c(ccc(O)c2n1)[N+]([O-])=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)NCCN(C)C
Cathepsin B		Homo sapiens	FC(F)(F)Oc1ccc(Nc2nc(nc(n2)N2CCOCC2)C#N)cc1
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)C(C)=O
Cathepsin B		Homo sapiens	OC(=O)CSc1nc(SCc2ccccc2)[nH]c(=O)n1
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)C1=CCCC1)C(N)=O
Cathepsin B		Homo sapiens	CC(=O)Oc1ccc(cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccnc(c1)-c1cc(ccn1)C(O)=O)C(N)=O
Cathepsin B		Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)NCC1CO1)OCc1ccccc1
Cathepsin B		Homo sapiens	CC(=O)Oc1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B		Homo sapiens	OC(=O)[C@H](Cc1ccccc1)NC(=O)CC[C@H]1CCC[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C1=O
Cathepsin B		Homo sapiens	OC(=O)[C@H](Cc1ccccc1)NC(=O)CC[C@H]1CCC[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C1=O
Cathepsin B		Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B			CC(=O)N1N=C(CC1c1ccc(C)cc1)c1ccccc1
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	CNCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NC(O)CCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(ccc1Cl)[N+]([O-])=O)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NC(=O)[C@H](Cc1ccc(N)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B		Homo sapiens	Cc1cccc(C)c1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O
Cathepsin B		Homo sapiens	NCCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)NC(=O)OCc1ccccc1)C(N)=O
