Target Name	IC50 (nM)	Value	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin B	9800.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2ccc(Br)cc21
Cathepsin B	870000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)NCc1ccno1
Cathepsin B	50000.1	'>'	Homo sapiens	COC(=O)c1ccc(-c2cccc(CNc3nc(C#N)nc4c3ncn4CCCO)c2)cc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCN([N+](=O)[O-])c2ccccc21
Cathepsin B	1400.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)NCC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	13000.1	'>'	Homo sapiens	CCCC[C@H](NC(=O)OC1CC2CCC1C2)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	88.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NCC(=O)N1CCOCC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(F)cc21
Cathepsin B	274.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C1CC[N+](C)(C)CC1)C(C)(C)C)C(=O)C(=O)NCc1ccccc1.O=C[O-]
Cathepsin B	100000.1	'>'	Homo sapiens	COc1cccc(/C=C/C(=O)NC[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)c1
Cathepsin B	11.9	'='	Homo sapiens	Cc1ccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)cc1C
Cathepsin B	10000.1	'>'	Homo sapiens	CC(=O)N1CC/C(=N\NC(N)=S)c2ccccc21
Cathepsin B	150000.0	'='	Homo sapiens	
Cathepsin B	2500.1	'>'	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NCC(=O)N1CC[N+](C)(C)CC1.O=C[O-]
Cathepsin B	10000.1	'>'	Homo sapiens	N=C(N)N/N=C1\CCSc2ccc([N+](=O)[O-])cc21
Cathepsin B	13000.1	'>'	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C[C@H](C)C[C@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	9.4	'='	Homo sapiens	CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)CCCNC(=N)N
Cathepsin B	410.0	'='	Homo sapiens	CC[C@@H](C)[C@H](/N=C(\S)NCc1ccccc1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	10000.0	'='	Homo sapiens	N#CN1CC[C@@H](NS(=O)(=O)c2ccccc2)C1
Cathepsin B	10000.1	'>'	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCC4CCN(S(C)(=O)=O)CC4)c(C(F)(F)F)c3)cc21
Cathepsin B	4300.0	'='	Homo sapiens	CC(C)C[C@@H](O)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccccn2)c1
Cathepsin B	130.0	'='	Homo sapiens	N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)C(c1ccccc1)c1ccccc1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1csc(-c2ccccc2)n1
Cathepsin B	92.6	'='	Homo sapiens	C[C@@H](OCc1ccccc1)[C@@H](C#N)NC(=O)[C@H](Cc1cccc(Br)c1)NC(=O)c1ccc(-c2ccccc2)cc1
Cathepsin B	460.0	'='	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@@H](C)Cc1ccccc1
Cathepsin B	308.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(Cl)cc2)C(=O)NCC#N)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cc(Br)cc(C(=O)c2ccccc2F)c1)c1ccccc1F
Cathepsin B	30.0	'='	Homo sapiens	CC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	591.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)c2ccc(F)cc2F)C(=O)NCC#N)c1
Cathepsin B	3433.0	'='	Homo sapiens	CN1CCN(c2ccc(-c3cccc(C(CC4CC4)C(=O)NCC#N)c3)cc2)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(OC(F)(F)F)c2)nc(C#N)n1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(C3CCC3)c2)nc(C#N)n1
Cathepsin B	64800.0	'='	Homo sapiens	CC1=C(C#N)C(=O)NC(=O)/C1=C\c1ccc(-c2ccc(S(N)(=O)=O)cc2)o1
Cathepsin B	310.0	'='	Homo sapiens	C[C@@H](CC1CCCCC1)OC(=O)C1CCCN1C#N
Cathepsin B	2.4	'='	Homo sapiens	C[C@@H](CC1CCCCC1)OC(=O)C1CCN1C#N
Cathepsin B	10000.1	'>'	Homo sapiens	CSc1ccc2c(c1)/C(=N/NC(N)=S)CCS2
Cathepsin B	10000.1	'>'	Homo sapiens	CC(=O)Nc1ccc2c(c1)/C(=N/NC(N)=S)CCS2
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCS(=O)(=O)c2ccc([N+](=O)[O-])cc21
Cathepsin B	52300.0	'='	Homo sapiens	O=C1NC(=S)N/C1=C\c1ccc(O)cc1O
Cathepsin B	3353.0	'='	Homo sapiens	CC(C)C[C@H](NC(c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin B	310.0	'='	Homo sapiens	CC[C@@H](C)[C@H](/N=C(\S)Nc1cccc2ccccc12)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	31000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccccc2)o1)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	100000.1	'>'	Homo sapiens	CCN(C#N)CC
Cathepsin B	12000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(-c2ccccc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	5000.1	'>'	Homo sapiens	CC(=O)Nc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1
Cathepsin B	2000.0	'='	Homo sapiens	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)cc12
Cathepsin B	27000.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin B	220.0	'='	Homo sapiens	CC[C@@H](C)[C@H](NC(=O)Nc1ccccc1C(F)(F)F)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	9.01	'='	Homo sapiens	C[C@@H](OCc1ccccc1)[C@@H](C#N)NC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1cccc(-c2cccnc2)c1
Cathepsin B	123.0	'='	Homo sapiens	CC(C)C[C@H](Nc1cscc1-c1ccc(N2CCNCC2)cc1)C(=O)NCC#N
Cathepsin B	10000.1	'>'	Homo sapiens	COc1cccc2c1CCC/C2=N\NC(N)=S
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(C3CC3)c2)nc(C#N)n1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccccc2)nc(C#N)n1
Cathepsin B	1104.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](Cc2c[nH]c3ccc(O)cc23)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin B	138.0	'='	Homo sapiens	Cc1cccc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)N[C@H](C#N)CCOc2cccc(C(=O)O)c2)c1
Cathepsin B	3343.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(N3CCN(CCO)CC3)cc2)c1
Cathepsin B	250.0	'='	Homo sapiens	N#CN1CC(CNC(=O)c2ccccc2)C1
Cathepsin B	2300.0	'='	Homo sapiens	N#CN1Cc2cc3ccccc3nc2C1
Cathepsin B	10000.1	'>'	Homo sapiens	COc1ccc(/C(=N/NC(N)=S)c2cccc(/C(=N/NC(N)=S)c3ccc(O)cc3)c2)cc1
Cathepsin B	32100.0	'='	Homo sapiens	O=C(O)c1cccc(N2N=C(C(F)(F)F)/C(=C/c3ccc(-c4ccc(Br)cc4C(=O)O)o3)C2=O)c1
Cathepsin B	652.0	'='	Homo sapiens	Cc1cncc(C[C@H](NC(=O)C(c2ccccc2)c2ccccc2)C(=O)NCC#N)c1
Cathepsin B	100000.1	'>'	Homo sapiens	N#Cc1ccccc1N1CCN(C[C@@H](O)COC[C@H](Cc2ccccc2)NC(=O)c2ccncc2)CC1
Cathepsin B	3236.0	'='	Homo sapiens	CCC(NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1ccn(C)n1
Cathepsin B	9500.0	'='	Homo sapiens	CCC[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C
Cathepsin B	270.0	'='	Homo sapiens	CC[C@@H](C)[C@H](NC(=O)Nc1cccc(C)c1)C(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12
Cathepsin B	544.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NCC(=O)N1CCN(C)CC1
Cathepsin B	540.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12)C(=O)C(=O)NCC(=O)N1CCN(C)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccc(C(F)(F)F)cc1)c1cccc(Br)c1
Cathepsin B	1721.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CC1
Cathepsin B	1584.89	'='	Homo sapiens	N#CN1CC[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)C1
Cathepsin B	25118.96	'>'	Homo sapiens	COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@@H](C)N(C#N)C2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2c(F)cc(F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2ccc(OC(F)(F)F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2ccc3ccccc3c21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)NN=C1CCS(=O)(=O)c2ccc(O)cc21
Cathepsin B	400.0	'='	Homo sapiens	CCCC[C@@H](C=O)NC(=O)O[C@@H](C)CC1CCCCC1
Cathepsin B	300000.1	'>'	Homo sapiens	CC(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)[PH](=O)C(Oc1ccccc1)Oc1ccccc1
Cathepsin B	1900.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O
Cathepsin B	464.0	'='	Homo sapiens	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C(=O)COC(=O)c3c(C(F)(F)F)cccc3C(F)(F)F)cc12
Cathepsin B	5690.0	'='	Homo sapiens	Cc1ccc(/C(=N\NC(N)=S)c2cccc(Br)c2)cc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1c(F)cccc1F
Cathepsin B	12589.25	'='	Homo sapiens	COc1ccc(OC)c(S(=O)(=O)N[C@@H]2CCN(C#N)C2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccc(F)c(C(F)(F)F)c2)nc(C#N)n1
Cathepsin B	8507.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(Cl)c(Cl)c2)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1ccccc1)c1cccnc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1cccnc1)c1cccc(Br)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccc(Br)nc1)c1cccc(Br)c1
Cathepsin B	25118.96	'>'	Homo sapiens	O=CN1CC[C@@H](NS(=O)(=O)c2cccc(Br)c2)C1
Cathepsin B	100000.1	'>'	Homo sapiens	COc1cccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CNCCO3)cc2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc3cc[nH]c3c2)c1
Cathepsin B	500.1	'>'	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)OCC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccc(Br)cc1)c1cccc(Br)c1
Cathepsin B	1100.0	'='	Homo sapiens	N#CN1CCC(COCc2ccccc2)C1
Cathepsin B	10100.0	'='	Homo sapiens	Cc1ccc(C)n1-c1ccc(CC(=O)O)cc1
Cathepsin B	6309.57	'='	Homo sapiens	Cn1nc(C(C)(C)C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N
Cathepsin B	4500.0	'='	Homo sapiens	Cc1ccc(/C(=N/NC(N)=S)c2cccc(F)c2)cc1
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1noc(C)c1CN1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1noc(CN2CCC(CCOc3ccc(-c4cc5c(ncn5C)c(C#N)n4)cc3C(F)(F)F)CC2)n1
Cathepsin B	20000.1	'>'	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1ccccc1F
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCN([N+](=O)[O-])c2ccc([N+](=O)[O-])cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCNc2ccccc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCCS(=O)(=O)c2cc(F)c(F)cc21
Cathepsin B	5754.0	'='	Homo sapiens	CCC(NC(=O)c1cccc(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1cc[nH]n1
Cathepsin B	15136.0	'='	Homo sapiens	CC(NC(=O)c1ccc(OCc2ccccn2)c(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1ccn(C)n1
Cathepsin B	120.0	'='	Homo sapiens	CCC(C)[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@H](C=O)C(C)C
Cathepsin B	100000.1	'>'	Homo sapiens	CC[C@H](C(=O)N[C@H]1CCN(CC(=O)NC/C=C/S(C)(=O)=O)C1=O)c1cc(Cl)cc(Cl)c1
Cathepsin B	2500.1	'>'	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C12CC3CC(CC(C3)C1)C2)C(=O)C(=O)NCC(=O)N1CCN(C)CC1
Cathepsin B	2500.1	'>'	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccnc2ccccc12)C(C)(C)C)C(=O)C(=O)NCC(=O)N1CCN(C(C)C)CC1
Cathepsin B	13000.1	'>'	Homo sapiens	CCCC[C@H](NC(=O)OC1C[C@H](C)C[C@@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	5011.87	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(C4CC4)cs3)CC2)CC1
Cathepsin B	2511.89	'='	Homo sapiens	CC1(C)COCc2sc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)CC3)nc21
Cathepsin B	13000.0	'='	Homo sapiens	N#Cc1nc(NCc2cccc(-c3ccc4cc[nH]c4c3)c2)c2ncn(CCCO)c2n1
Cathepsin B	2511.89	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1
Cathepsin B	5011.87	'='	Homo sapiens	Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F
Cathepsin B	10000.1	'>'	Homo sapiens	CC(C)(C)[Si](C)(C)Oc1cc(Br)cc(/C(=N\NC(N)=S)c2cccc(Br)c2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1cc(Br)cs1
Cathepsin B	19000.0	'='	Homo sapiens	N#Cc1nc(NC[C@@H](O)c2ccccc2)nc(N2CCOCC2)n1
Cathepsin B	4200.0	'='	Homo sapiens	N#Cc1nc(CCCN2CCCCC2)cc(-c2cccc(C(F)(F)F)c2)n1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1cccc(F)c1)c1cccc(Br)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1cc(Cl)cc(Cl)c1)c1cccc(Br)c1
Cathepsin B	10000.1	'>'	Homo sapiens	CCCc1cc(-c2cccc(C(C)C)c2)nc(C#N)n1
Cathepsin B	2500.1	'>'	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)N[C@@H](C)C(=O)N1CCN(C)CC1
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccccc2)c2ncn(CC3CCCCO3)c2n1
Cathepsin B	30000.1	'>'	Homo sapiens	Cc1ccc(CNc2nc(C#N)nc3c2ncn3Cc2ccccc2)cc1
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCn1cnc2c(NCc3ccc(OC)cc3)nc(C#N)nc21
Cathepsin B	30000.1	'>'	Homo sapiens	Cc1cccc(CNc2nc(C#N)nc3c2ncn3Cc2ccccc2)c1
Cathepsin B	7280.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)c2ccc(F)cc2)N[C@@H](c2ccc(F)cc2)C(F)(F)F)CC1
Cathepsin B	30000.1	'>'	Homo sapiens	Cc1cccc(CNc2nc(C#N)nc3c2ncn3C2CCCC2)c1
Cathepsin B	30000.1	'>'	Homo sapiens	CC(Nc1nc(C#N)nc2c1ncn2C1CCCC1)c1ccccc1
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCCCNc1nc(C#N)nc2c1ncn2Cc1ccccc1
Cathepsin B	30000.1	'>'	Homo sapiens	N#Cc1nc(NCc2ccc(Cl)cc2)c2ncn(Cc3cccc(C(F)(F)F)c3)c2n1
Cathepsin B	1844.0	'='	Homo sapiens	N#CC1(NC(=O)[C@H](CS(=O)(=O)Cc2cccc(F)c2F)N[C@@H](c2ccccc2)C(F)(F)F)CC1
Cathepsin B	7740.0	'='	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1cccc(O)c1)c1cc(Br)cc(C(=O)c2cccc(O)c2)c1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2ccc(F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	CCc1ccc2c(c1)/C(=N/NC(N)=S)CCS2
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2ccc(C(F)(F)F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2ccc(O)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCS(=O)(=O)c2cc(F)c(F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCS(=O)(=O)c2c(F)cc(F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCS(=O)(=O)c2c(Br)cc(F)cc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(C(F)(F)F)cc21
Cathepsin B	3162.28	'='	Homo sapiens	CCc1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1
Cathepsin B	3162.28	'='	Homo sapiens	CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C1\CCSc2c(OC(F)(F)F)cccc21
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1cc(Br)cc(C(=O)c2ccccc2F)c1)c1ccccc1F
Cathepsin B	721.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1cccc2ccccc12)C(C)(C)C)C(=O)C(=O)NC1CCCCC1
Cathepsin B	70.0	'='	Homo sapiens	CCOC(=O)/C=C/C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)NN=C1c2cc(Br)ccc2-c2ccc(Br)cc21
Cathepsin B	100000.1	'>'	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
Cathepsin B	4400.0	'='	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1
Cathepsin B	3810.0	'='	Homo sapiens	COc1cc(/C=C/C=C/C(=O)c2ccc(O)cc2)ccc1O
Cathepsin B	63100.0	'='	Homo sapiens	CSc1ccc(/C=C2\N=CN(NS(=O)(=O)c3ccc(Cl)c(C(=O)O)c3)C2=O)cc1
Cathepsin B	59400.0	'='	Homo sapiens	O=C(O)c1cc(Cl)ccc1-c1ccc(/C=c2\sc3nc(=O)c4c5c(sc4n3c2=O)CCCC5)o1
Cathepsin B	9724.0	'='	Homo sapiens	C[S+]([O-])C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	417.0	'='	Homo sapiens	CSC[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin B	30000.1	'>'	Homo sapiens	CCCCCCNc1nc(C#N)nc2c1ncn2C1CCCC1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(/c1cccc(Br)c1)c1cccc(Br)c1F
Cathepsin B	10000.1	'>'	Homo sapiens	Cc1ccc(/C(=N\NC(N)=S)c2ccc(Br)cc2)cc1
Cathepsin B	10000.1	'>'	Homo sapiens	NC(=S)N/N=C(\c1ccc(F)cc1)c1ccccc1F
Cathepsin B	2500.1	'>'	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1ccccc1)C(C)(C)C)C(=O)C(=O)NCC(=O)N1CCN(C)CC1
Cathepsin B	532.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)c1cccc2ccccc12)C(C)(C)C)C(=O)C(=O)NCc1ccc(S(N)(=O)=O)cc1
Cathepsin B	17.0	'='	Homo sapiens	CCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NC1CCCCC1
Cathepsin B	8.0	'='	Homo sapiens	CC(C)CO[C@H]1CCN2C[C@H]1OC2=O
Cathepsin B	100000.1	'>'	Homo sapiens	Cc1cccc(OCC2CN(C)C(=O)O2)c1C
Cathepsin B	1750.0	'='	Homo sapiens	CC(=O)c1c(Nc2ccc(Br)cc2Br)[nH]c2c(Cl)ccc(C)c2c1=O
Cathepsin B	10000000.1	'>'	Homo sapiens	CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1
Cathepsin B	50000.1	'>'	Homo sapiens	N#Cc1nc(NCc2cccc(-c3cccc(Cl)c3)c2)c2ncn(CCCO)c2n1
Cathepsin B	32000.0	'='	Homo sapiens	N#Cc1nc(NC[C@H](O)c2ccccc2)nc(N2CCOCC2)n1
Cathepsin B	900.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O
Cathepsin B	10000.1	'>'	Homo sapiens	COc1ccc(/C(=N/NC(N)=S)c2cccc(/C(=N/NC(N)=S)c3ccc(O)cc3)c2)cc1
Cathepsin B	4.16	'='	Homo sapiens	COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12
Cathepsin B	3981.07	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ncccc4s3)CC2)CC1
Cathepsin B	100000.1	'>'	Homo sapiens	COc1ccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1OC
Cathepsin B	100000.1	'>'	Homo sapiens	COc1cccc(/C=C/C(=O)NC[C@H](Cc2ccccc2)NS(=O)(=O)c2ccc(Br)cc2)c1
