Target Name	IC50 (nM)	Value	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin S	1000.1	'>'	Homo sapiens	CC(C)(C)Cn1c(CN2C(=O)NC3(CCNCC3)C2=O)cc2cnc(C#N)nc21
Cathepsin S	7.0	'='	Homo sapiens	Cc1ccccc1COC[C@@H](C#N)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1
Cathepsin S	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3COCCN3)cc2)c1
Cathepsin S	3981.07	'='	Homo sapiens	C[C@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N
Cathepsin S	5.982	'='	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(O[C@@H](C)C(F)(F)F)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	1.26	'='	Homo sapiens	CC(C)(C)OC(=O)N1CC(C(=O)N2C[C@H](S(=O)(=O)c3ccccc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)(c2ncc(Cl)cc2F)C1
Cathepsin S	3.158	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ccc(Cl)cn3)CNC2)CC1
Cathepsin S	1578.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccccc2)c1
Cathepsin S	3.223	'='	Homo sapiens	COc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ccc(Cl)cn4)CN(C(=O)OC(C)(C)C)C3)C2)c(Cl)c1
Cathepsin S	7.062	'='	Homo sapiens	C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4F)CCN3C(=O)OC(C)(C)C)C2)c(Cl)c1)C(F)(F)F
Cathepsin S	0.568	'='	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC(C)C
Cathepsin S	0.787	'='	Homo sapiens	C[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	1.269	'='	Homo sapiens	CC(C)(C)OC(=O)N1CC(C(=O)N2C[C@H](S(=O)(=O)c3ccccc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)(c2ncc(Br)cc2F)C1
Cathepsin S	1.417	'='	Homo sapiens	O=C(NC1CC1)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1
Cathepsin S	1000.1	'>'	Homo sapiens	CCCN1C(=O)NC2(CCN(Cc3cc4cnc(C#N)nc4n3CC(C)(C)C)CC2)C1=O
Cathepsin S	2.608	'='	Homo sapiens	CC(C)C[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ncc(Cl)cc2F)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	41.0	'='	Homo sapiens	CN(C)CCCOc1ccc(-c2cc3c(ncn3C)c(C#N)n2)cc1C(F)(F)F
Cathepsin S	1584.89	'='	Homo sapiens	N#CN1CCC(CCc2ccccc2)C1
Cathepsin S	7943.28	'='	Homo sapiens	N#CN1CCCC(CCc2ccccc2)C1
Cathepsin S	501.19	'='	Homo sapiens	N#CN1CC[C@H](NS(=O)(=O)c2ccccc2)C1
Cathepsin S	3981.07	'='	Homo sapiens	N#CN1CC[C@@H](NC(=O)Nc2ccccc2)C1
Cathepsin S	1995.26	'='	Homo sapiens	COc1ccc(OC)c(S(=O)(=O)N[C@@H]2CCN(C#N)C2)c1
Cathepsin S	2.076	'='	Homo sapiens	Cc1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Br)cc5F)CCN4)C3)c(Cl)c2)ccn1
Cathepsin S	2.0	'='	Homo sapiens	COC(=O)N1CC(C(=O)N2C[C@H](S(=O)(=O)c3ccc(O[C@@H](C)C(F)(F)F)cc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)(c2ncc(Br)cc2F)C1
Cathepsin S	10000.1	'>'	Homo sapiens	CN1CCN(c2ccc(-c3cccc(CC(=O)NCC#N)c3)cc2)CC1
Cathepsin S	150.0	'='	Homo sapiens	CC(C)(C)OC(=O)N1CCN(CC(O)Cn2nc(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)c3c2CCN(S(C)(=O)=O)C3)CC1
Cathepsin S	4200.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	5700.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCCc5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	10.0	'='	Homo sapiens	CC(C)(C)OC(=O)N1CCC(C2CCN(C[C@H](O)Cn3nc(-c4ccc(Cl)c(C#Cc5ccc(Cl)cc5)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)CC1
Cathepsin S	10000.1	'>'	Homo sapiens	CC(C)(C)OC(=O)N1CCC(C2CCN(C[C@H](O)Cn3nc(-c4ccc(Cl)c(C#Cc5ccc(Cl)cc5)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)CC1
Cathepsin S	10.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2C[C@@H](O)CN2CCC(C3CCNCC3)CC2)C1
Cathepsin S	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(-n3cnnn3)cc2)c1
Cathepsin S	5800.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCCNc1ccc(Oc2ccccc2)cc1
Cathepsin S	0.791	'='	Homo sapiens	Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Cl)cc5F)CCN4)C3)c(Cl)c2)cn1
Cathepsin S	1.213	'='	Homo sapiens	CCC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NCc1ccccc1
Cathepsin S	2.876	'='	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(OCC(F)(F)F)cc2Cl)CN1C(=O)C1(c2ncc(Cl)cc2F)CC1)C(=O)C(=O)NC1CC1
Cathepsin S	1750.0	'='	Homo sapiens	CN(C)C(=O)C(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	200.0	'='	Homo sapiens	NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCCCC2)C1
Cathepsin S	480.0	'='	Homo sapiens	COc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1
Cathepsin S	140.0	'='	Homo sapiens	O=C(c1ccccn1)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	120.0	'='	Homo sapiens	COC(=O)C(=O)N1CCc2c(c(-c3ccc(Cl)c(C)c3)nn2CC(O)CN2CCN(c3ccccc3C#N)CC2)C1
Cathepsin S	1.3	'='	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC(C)(C)C)NC(=O)c2ccco2)C(=O)CN1S(=O)(=O)c1ccccn1
Cathepsin S	1.5	'='	Homo sapiens	C[C@@H]1CC[C@H](NC(=O)[C@H](CC2(C)CCCCC2)NC(=O)c2ccco2)C(=O)CN1C(=O)c1ccccn1
Cathepsin S	20.0	'='	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@H]1OC(=O)c1ccccc1)OCc1ccccc1
Cathepsin S	5000.1	'>'	Homo sapiens	N#CC1(NC(=O)[C@@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1
Cathepsin S	5.6	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cccc(C)c1[N+](=O)[O-]
Cathepsin S	280.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@H]1CCc2ccccc21)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin S	13.0	'='	Homo sapiens	CCCC[C@H](NC(=O)O[C@@H]1C(=O)OCC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin S	810.0	'='	Homo sapiens	CCCC[C@H](NC(=O)OC(Cc1nnc(-c2ccc(F)cc2)o1)C(C)(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O
Cathepsin S	25118.96	'>'	Homo sapiens	COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@@H](C)N(C#N)C2)c1
Cathepsin S	2100.0	'='	Homo sapiens	COc1ccccc1N1CCN(CC(O)Cn2nc(-c3ccc(Cl)cc3)c3c2CCN(C(C)=O)C3)CC1
Cathepsin S	14000.0	'='	Homo sapiens	O=C(NCc1cc(-c2ccc(=O)n(CCCN3CCCC3)n2)ccc1Cl)c1ccccc1
Cathepsin S	2300.0	'='	Homo sapiens	O=C(NCc1cc(-c2ccc(=O)n(CCCN3CCC(N4CCCC4=O)CC3)n2)ccc1Cl)c1ccccc1
Cathepsin S	60.0	'='	Homo sapiens	Cn1c(=O)n(C2CCN(CCCn3nccc(-c4ccc(Cl)c(CNC(=O)c5ccc(F)cc5)c4)c3=O)CC2)c2cc(Cl)ccc21
Cathepsin S	10.0	'='	Homo sapiens	CN1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1
Cathepsin S	294.0	'='	Homo sapiens	Cc1noc(CN2CCC(CCOc3ccc(-c4cc5c(ncn5C)c(C#N)n4)cc3C(F)(F)F)CC2)n1
Cathepsin S	2500.1	'>'	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N[C@H]1OCc1ccccc1)OCc1ccccc1
Cathepsin S	10000.1	'>'	Homo sapiens	CCCc1cc(-c2ccc(C)c(C)c2)nc(C#N)n1
Cathepsin S	47.0	'='	Homo sapiens	CCC(CC)NCCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1
Cathepsin S	190.0	'='	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ncn(-c3cccc(Cl)c3Cl)n2)cc1
Cathepsin S	10000.1	'>'	Homo sapiens	NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(COCc5cccnc5)cc4)c3)nn2CCCN2CCSCC2)C1
Cathepsin S	130.0	'='	Homo sapiens	NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)c(C(=O)N5CCNCC5)c4)c3)nn2CCCN2CCSCC2)C1
Cathepsin S	22.0	'='	Homo sapiens	CN(C)C(=O)CN1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1
Cathepsin S	3.9	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2CCN2C2CCN(CC(F)(F)F)CC2)CC1
Cathepsin S	1.7	'='	Homo sapiens	CCOC(=O)N1CCC(N2CCC2C(=O)N2C[C@H](S(=O)(=O)c3ccccc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)CC1
Cathepsin S	4.2	'='	Homo sapiens	N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(N3CCNCC3)CC2)CC1
Cathepsin S	6000.0	'='	Homo sapiens	CC(C)[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)CCc1ccccc1
Cathepsin S	21.0	'='	Homo sapiens	N#C[C@H](COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccco1
Cathepsin S	0.4	'='	Homo sapiens	CC(C)CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1
Cathepsin S	298.0	'='	Homo sapiens	CC(C)CO[C@H]1CCN2C[C@H]1OC2=O
Cathepsin S	11.0	'='	Homo sapiens	N#Cc1ncc2cc(COc3ccccn3)n(CCC3CCCCC3)c2n1
Cathepsin S	10.0	'='	Homo sapiens	N#Cc1ncc2cc(COc3ccccc3)n(CCC3CCCCC3)c2n1
Cathepsin S	110.0	'='	Homo sapiens	COc1ccc(Cc2cc3cnc(C#N)nc3n2CCC2CCCCC2)cc1
Cathepsin S	190.0	'='	Homo sapiens	N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCc3cccc(Cl)c3)c2n1
Cathepsin S	335.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	5900.0	'='	Homo sapiens	N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F
Cathepsin S	8300.0	'='	Homo sapiens	CC(C)CC#Cc1cc(-c2nn(CCCN3CCOCC3)c3c2CN(S(C)(=O)=O)CC3)ccc1Cl
Cathepsin S	10000.1	'>'	Homo sapiens	COC(=O)[C@@H](NCc1ccc(C#Cc2cc(-c3nn(CCCN4CCOCC4)c4c3CN(S(C)(=O)=O)CC4)ccc2Cl)cc1)c1ccccc1
Cathepsin S	1650.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(SCc4ccccc4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	270.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCOCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	55.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC5CCCCC5C4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	520.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)nn2CCCN2CCCC2)C1
Cathepsin S	80.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	3570.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	220.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCOc4ccccc4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	1060.0	'='	Homo sapiens	CN1CCN(CCSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1
Cathepsin S	110.0	'='	Homo sapiens	CC1CCN(CCSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1
Cathepsin S	810.0	'='	Homo sapiens	NCC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	10000.1	'>'	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cncc(-c2ccccc2)c1
Cathepsin S	1150.0	'='	Homo sapiens	CNC(=O)CSc1cc(-c2nn(CCCN3CCC(N4CCCC4=O)CC3)c3c2CN(S(C)(=O)=O)CC3)ccc1C(F)(F)F
Cathepsin S	70.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCCC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	60.0	'='	Homo sapiens	O=C(CSc1cc(-c2nn(CC(O)CN3CCC(c4ccccn4)CC3)c3c2CNCC3)ccc1C(F)(F)F)N1CCCC1
Cathepsin S	110.0	'='	Homo sapiens	CN1CCN(C(=O)CSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1
Cathepsin S	190.0	'='	Homo sapiens	COc1ccccc1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)c3c2CCN(S(C)(=O)=O)C3)CC1
Cathepsin S	350.0	'='	Homo sapiens	CC(C)S(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2C[C@@H](O)CN2CCCCC2)C1
Cathepsin S	72.0	'='	Homo sapiens	CC(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ccccc34)CC2)C1
Cathepsin S	10.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(N3C(=O)COc4ccccc43)CC2)C1
Cathepsin S	178.0	'='	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin S	200.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(c5ccccc5)CC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	810.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	149.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCC(F)CC4)c3)nn2CC(O)CN2CCCCC2)C1
Cathepsin S	9600.0	'='	Homo sapiens	OC(CN1CCCCC1)Cn1nc(-c2ccc(C(F)(F)F)c(SCCN3CCC(F)CC3)c2)c2c1CCNC2
Cathepsin S	210.0	'='	Homo sapiens	CC1CCN(C(=O)CSc2cc(-c3nn(CCCN4CCC(N5CCCC5=O)CC4)c4c3CN(S(C)(=O)=O)CC4)ccc2C(F)(F)F)CC1
Cathepsin S	520.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCC(O)C4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	280.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CCCN2CCC(C(=O)N3CCCC3)CC2)C1
Cathepsin S	0.4	'='	Homo sapiens	CC1CCCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)C1
Cathepsin S	6700.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#CC4CCCCC4)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	870.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccccc4C(F)(F)F)c3)nn2CCCN2CCOCC2)C1
Cathepsin S	1259.0	'='	Homo sapiens	CCCc1cc(-c2ccc(C(F)(F)F)cc2)nc(C#N)n1
Cathepsin S	447.0	'='	Homo sapiens	CCCc1cc(-c2cccc(C(C)=O)c2)nc(C#N)n1
Cathepsin S	93.0	'='	Homo sapiens	CCCc1cc(-c2cccc(S(C)(=O)=O)c2)nc(C#N)n1
Cathepsin S	410.0	'='	Homo sapiens	CCCc1cccc(-c2cc(CCC)nc(C#N)n2)c1
Cathepsin S	191.0	'='	Homo sapiens	CCCc1cc(-c2cccc(C(C)(C)C)c2)nc(C#N)n1
Cathepsin S	6.0	'='	Homo sapiens	CCCc1cc(-c2ccc(OCC)c(C(F)(F)F)c2)nc(C#N)n1
Cathepsin S	10000.1	'>'	Homo sapiens	CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)Cc1ccc(OCc2ccccc2)cc1
Cathepsin S	2300.0	'='	Homo sapiens	Cc1cccc(C[C@@H](C#N)NC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)c1
Cathepsin S	1047.0	'='	Homo sapiens	CCCc1cc(-c2cccc(C(F)(F)F)c2Cl)nc(C#N)n1
Cathepsin S	10000.1	'>'	Homo sapiens	N#Cc1nc(CCCN2CCCCC2)cc(C2CCCCCC2)n1
Cathepsin S	27.0	'='	Homo sapiens	CCOC(=O)c1ccc2[nH]cc(C3CCN(CC(O)Cn4nc(-c5ccc(C(F)(F)F)cc5)c5c4CCN(S(C)(=O)=O)C5)CC3)c2c1
Cathepsin S	21.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3c[nH]c4ccc(C#N)cc34)CC2)C1
Cathepsin S	180.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(c3csc4cc(F)ccc34)CC2)C1
Cathepsin S	800.0	'='	Homo sapiens	N#Cc1ccccc1N1CCN(CC(Cn2nc(-c3ccc(I)cc3)c3c2CCN(C(N)=O)C3)OC(N)=O)CC1
Cathepsin S	14000.0	'='	Homo sapiens	Cc1ccccc1N1CCN(CC(O)Cn2nc(-c3ccc(I)cc3)c3c2CCN(C(N)=O)C3)CC1
Cathepsin S	5.0	'='	Homo sapiens	OC(CN1CCN(c2ccccc2)CC1)Cn1nc(-c2ccccc2)c2c1CCNC2
Cathepsin S	28.0	'='	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCCN4CCCC4)c(C(F)(F)F)c3)cc21
Cathepsin S	7.8	'='	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCCN4CCCC4=O)c(C(F)(F)F)c3)cc21
Cathepsin S	339000.1	'>'	Homo sapiens	CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C)CCc1ccccc1
Cathepsin S	16.0	'='	Homo sapiens	Cc1cccc(O[C@H]2CCN3C[C@H]2OC3=O)c1C
Cathepsin S	19.0	'='	Homo sapiens	CCCC[C@H](NC(=O)OC1CC2CCC1C2)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin S	173.0	'='	Homo sapiens	N#C[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1
Cathepsin S	63.0	'='	Homo sapiens	N#Cc1nc(NC2CCCCC2)c2ncn(C3CCCC3)c2n1
Cathepsin S	509.0	'='	Homo sapiens	CCOc1ccc(-c2nc(C#N)c3ncn(CCO)c3n2)cc1C(F)(F)F
Cathepsin S	31.0	'='	Homo sapiens	CCc1nccn1CCCOc1ccc(-c2cccc(C#N)n2)cc1C(F)(F)F
Cathepsin S	41.0	'='	Homo sapiens	CCCc1cc(-c2cccc(C(F)(F)F)c2)nc(C#N)n1
Cathepsin S	380.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)nn2CCCN2CCCCC2)C1
Cathepsin S	325.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCCN4CCCCC4)c3)nn2CC(O)CN2CCOCC2)C1
Cathepsin S	8.3	'='	Homo sapiens	CN(C)C(=O)CN1CCC(CCOc2ccc(-c3cc4c(ncn4C)c(C#N)n3)cc2C(F)(F)F)CC1
Cathepsin S	950.0	'='	Homo sapiens	CCCc1cc(-c2cccc(C)c2)nc(C#N)n1
Cathepsin S	4000.0	'='	Homo sapiens	COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)cc1
Cathepsin S	209.0	'='	Homo sapiens	CN(C)CCOc1ccc(-c2cc3c(ncn3C)c(C#N)n2)cc1C(F)(F)F
Cathepsin S	1421.0	'='	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C3CCNCC3)cc2)c1
Cathepsin S	12.6	'='	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCc4cccnc4)c(C(F)(F)F)c3)cc21
Cathepsin S	20.0	'='	Homo sapiens	Cc1noc(C2CCN(CCCn3nc(-c4ccc(C(F)(F)F)c(SCC(=O)N5CCOCC5)c4)c4c3CCN(S(C)(=O)=O)C4)CC2)n1
Cathepsin S	40.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCCC4)c3)nn2CCCN2CCC(C(=O)N3CCCC3)CC2)C1
Cathepsin S	480.0	'='	Homo sapiens	COc1ccccc1C1CCN(CC(O)Cn2nc(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)c3c2CCN(C(=O)CO)C3)CC1
Cathepsin S	0.525	'='	Homo sapiens	CN1CC(C(=O)N2C[C@H](S(=O)(=O)c3ccccc3Cl)C[C@H]2C(=O)NC2(C#N)CC2)(c2ncc(Br)cc2F)C1
Cathepsin S	120.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCC(CO)CC4)c3)nn2CCCN2CCC(N3CCCC3=O)CC2)C1
Cathepsin S	10.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)c(SCC(=O)N4CCOCC4)c3)nn2CC(O)CN2CCC(c3ccccc3F)CC2)C1
Cathepsin S	41.0	'='	Homo sapiens	CC(C)C[C@H](NC(=O)C(C)(C)Nc1ccc(Cl)cc1)C(=O)N[C@H](C#N)COCc1ccccc1
Cathepsin S	853.0	'='	Homo sapiens	Cn1cnc2c(C#N)nc(-c3ccc(OCc4ccccn4)c(C(F)(F)F)c3)cc21
Cathepsin S	5.9	'='	Homo sapiens	CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1cccc(F)c1F
Cathepsin S	140.0	'='	Homo sapiens	CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)nn2CC(O)CN2CCOCC2)C1
Cathepsin S	20.0	'='	Homo sapiens	COC(=O)C1CCN(CC(O)Cn2nc(-c3ccc(Cl)c(C#Cc4ccc(Cl)cc4)c3)c3c2CCN(S(C)(=O)=O)C3)CC1
