Ligand SMILES	Potency
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(cc2)N(C(F)(F)F)C(F)(F)F)cc1OC	1
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(Br)c3)[C@@H]2O)c1	1
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](CS)NC(=O)CCCCCCCCCCCNC1=O	1
CC(C)(C)Cc1cnc2O[C@@]3(C[C@H](O)C3)C[C@H](NC[C@@H](O)[C@H](Cc3ccc(F)cc3)NC(=O)CF)c2c1	1
COc1ccc(cc1)N(c1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)S(C)(=O)=O	1
CC[C@H](C)[C@H](NC(=O)CC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1cccc(OC(F)(F)F)c1)C(C)C)C(=O)N[C@@H](C(C)C)C(O)=O	1
CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(C)(C)c1ccccn1)N1CCCCC1	1
COC(=O)c1ccc(CNC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1	1
CS(=O)(=O)N(c1ccccc1)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)N1CCCC1=O	1
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)N(c1ccc(Cl)cc1)S(C)(=O)=O)C(=O)NC1CCCCC1	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2ccc(F)c(OC)c2)cc1F	1
CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1)N1CCCCS1(=O)=O	1
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(c3)-c3ccco3)[C@@H]2O)c1	1
CN1C(N)=NC(C1=O)(c1cnn(CCC(C)(C)C)c1)c1cccc(c1)-c1cccnc1F	1
COc1ccc(CCNC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(Cl)cc2)cc1OC	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CS(=O)(=O)Cc2ccc(CC(C)(C)C)cc12	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2ccc(F)c(F)c2)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(c2)-c2nnn[nH]2)cc1OC	1
CCc1ccc2OC3(CCC3)C[C@H](NC[C@@H](O)[C@@H]3Cc4cccc(CCCCCCC(=O)N3)c4)c2c1	1
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)CCC(C)C	1
CCOc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2ccc(F)c(OC)c2)cc1OCC	1
CNC(=O)Oc1ccc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(c3)C(C)C)[C@H]2O)cc1Br	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(OC(C)(C)C)cc12	1
OC(=O)C(F)(F)F.CC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(ccc1C)S(N)(=O)=O	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CC1)c1cccc(CC(C)(C)C)c1	1
CC[C@H](C)[C@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](O)C(C)C)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)OC	1
COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC(F)(F)F)c(F)c2)ccc1F	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCC1)c1cccc(c1)C(C)(C)C	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(c2)-c2nnc(O)o2)cc1OC	1
COc1cccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCC(C)C)c1	1
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1(CCCCC1)c1cccc(OC)c1)N1CCCC1=O	1
CCC(CN1C(=N)NC(C1=O)(c1ccccc1)c1ccccc1)c1ccccc1	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2ccc(OC)c(OC)c2)c(OC)c1	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(c2)-c2noc(C)n2)cc1OC	1
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC4CCC4)c3)[C@@H]2O)c1	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CC1)c1cc(CC(C)(C)C)cs1	1
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)NCC(C)(C)C)N1CCCCC1	1
CCCCCCCCc1ccc(cc1)-c1ccc2c(c1)nc(N)n(C[C@@H]1CC[C@@H](O1)c1ccccc1)c2=O	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCC2CC2)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCC2CCCCC2)cc1OC	1
COc1ccc(CCNC(=O)[C@@H](Cc2ccccc2Cl)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2cccc(c2)-c2ccnn2C)cc1OC	1
CS(=O)(=O)N(c1cccnc1)c1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F	1
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)NCC1CC1	1
CN1C(N)=NC2(CC(C)(C)Sc3ccc(cc23)-c2cncc(Cl)c2)C1=O	1
COc1ccccc1N(c1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)S(C)(=O)=O	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCN(C1)C(C)=O)c1cccc(c1)C(C)(C)C	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NC2CCC2)cc1OC	1
CCC(=O)N(C)C(C)(C)[C@H]1CCC[C@H](C1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1cccc(c1)C(C)C	1
CC(C)c1ccc(s1)C1(CCCCC1)NC[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(C)=O	1
COC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(C)=O	1
CC1(C)CC2(N=C(N)N(CC(F)(F)F)C2=O)c2cc(ccc2O1)-c1cccc(Cl)c1	1
COc1cccc(c1)[C@@H](C)NC(=O)[C@@H](Cc1ccccc1)NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1	1
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1	1
CCC(C)NC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1	1
OC(=O)C(F)(F)F.COc1ccc(CC(=O)NC(=N)N[C@@H](C2CCCC2)C(=O)Nc2cc(ccc2C)S(N)(=O)=O)cc1OC	1
CC(C)Oc1ccc2OCC[C@H](NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)c2c1	1
CCCCCCCCc1cc(CCC(O)=O)c2c(c1)nc(N)n(CC1CCCO1)c2=O	1
CC[C@H](C)[C@H](NC(=O)CC[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)C)C(=O)NCc1cnc(C)nc1N	1
CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@@H]1CC(=C)C[C@H]1C(=O)N[C@@H](C)C(O)=O	1
CC(C)Oc1cccc(c1)-c1ccc2OC(C)(C)CC3(N=C(N)N(C)C3=O)c2c1	1
COc1cc(CNC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2OC)ccc1F	1
CS(=O)(=O)N(c1ccccc1)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)C1CCCC1	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(CCC(NO)=NC1)c1cccc(c1)C(C)(C)C	1
CCCCCOc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)N1CCCC1=O	1
OC(=O)C(F)(F)F.COc1ccc(CC(=O)NC(=N)N[C@H](C(C)C)C(=O)Nc2cc(ccc2C)S(N)(=O)=O)cc1OC	1
COc1ccc(CNC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)C2Cc3ccccc3C2)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(c2)-n2cncn2)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NC2CCOCC2)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(F)c(c2)C(F)(F)F)cc1OC	1
COc1ccc(CNC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc3OCOc3c2)cc1OC	1
NC1=N[C@@]2(CO1)c1cc(ccc1Oc1cnc(cc21)N1CCC(F)(F)C1)-c1cccnc1F	1
COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)c(Cl)c2)c(cc1OC)[N+]([O-])=O	1
OC(=O)C(F)(F)F.CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)NC1CCCCC1	1
CSc1cccc(c1)-c1ccc2OC(C)(C)CC3(N=C(N)N(C)C3=O)c2c1	1
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1	1
CS(=O)(=O)N(c1ccccc1)c1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)N[C@@H]2CCc3ccccc23)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)N[C@H]2CC[C@H](O)CC2)cc1OC	1
COC(=O)[C@H](CC(=O)NC(=N)N[C@H](CC1CCCCC1)C(=O)NCc1ccc(F)c(OC)c1)Cc1ccccc1	1
CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCC(=O)CC1)c1cccc(c1)C(C)(C)C	1
CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC\C=C/CSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1	1
CCOc1ccc2nc(Sc3ccc(NS(=O)(=O)c4cc(Cl)cc(Cl)c4OS(=O)(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(c2)C(F)(F)F)cc1OC	1
CC(=O)N[C@@H](CC=C)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc12	1
CCCCCOc1ccc(cc1)-c1ccc(-c2ccccc2Cl)n1Cc1ccc(NCCCO)c(N)n1	1
CCCC1CCC(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2cccc(c2)-c2nnn[nH]2)CC1	1
COC(=O)c1ccc(CNC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)cc1	1
COc1cc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2ccc(F)c(OC)c2)cc(OC)c1	1
N=C(NCCc1cccs1)NC(=O)Cn1c(ccc1C12CC3CC(CC(C3)C1)C2)-c1ccccc1	1
CN1C(N)=NC2(CC(C)(C)Sc3ccc(cc23)-c2cc(F)cc(Cl)c2)C1=O	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCOc2ccc(CC(C)(C)C(F)F)cc12	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CC1)c1cccc(c1)C1CCOC1	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CC1)c1cccc(c1)C(C)(C)CF	1
C[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(c3)C(C)(C)C)[C@H]2O)cc(F)c1N)C(F)(F)F	1
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)Cc1cccc(OC(F)(F)F)c1)[C@@H](C)CC)C(=O)N[C@H](CO)C(C)C	1
Clc1ccc(C[C@@H](NC(=N)NC(=O)Cc2cccc(Oc3ccccc3)c2)C(=O)NCCN2C(=O)c3ccccc3C2=O)c(Cl)c1	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2cccc(c2)-n2ccnc2C)cc1OC	1
CN1C(N)=N[C@@]2(C1=O)c1cc(ccc1O[C@H]1CCOC[C@]21C)-c1cccnc1F	1
CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4OS(=O)(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CC1)c1cccc(c1)C(C)(C)C(F)F	1
COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)C2Cc3ccccc3C2)ccc1F	1
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)C(N)=O)N1CCCCC1	1
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O	1
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H]1CCN(C2CCCCC2)C1=O	1
CCCCNC(=O)CC(O)C(Cc1ccccc1)NC(=O)[C@@H](NC(=O)COc1ccc2ccccc2c1)[C@@H](C)CC	1
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)N(C)C)N1CCCCC1	1
C[C@@H](O)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CC1)c1cccc(c1)C(C)(CF)CF	1
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(c3)-c3ccoc3)[C@@H]2O)c1	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(cc2)-c2nnn[nH]2)cc1OC	1
Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)NCCC(C)(C)C)cc2c1	1
CC(C)(C)Cc1cc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)no1	1
COc1cc2CC(Cc2cc1OC)N1Cc2ccc(Cl)cc2N=C1N	1
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)Nc1cccnc1	1
COc1ccc(cc1)C1(NC(=N)N(C2CCN(CC2)C(=O)OC(C)(C)C)C1=O)c1ccc(OC)cc1	1
CC(C)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)N(c1ccccc1)S(C)(=O)=O	1
OC(=O)C(F)(F)F.COCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(ccc1C)S(N)(=O)=O	1
COc1ccc(CC(=O)NC(=N)N[C@@H](CC2CCCCC2)C(=O)NCC2CC2)cc1OC	1
CC1(C)CN(CCO1)c1cc2c(Oc3ccc(cc3[C@@]22COC(N)=N2)-c2cccnc2F)cn1	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)NCc2ccc(F)c(OC(F)(F)F)c2)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2cccc(c2)-c2nnc(O)o2)cc1OC	1
CON[C@H]1CC[C@@](CN1)(NC[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(C)=O)c1cccc(c1)C(C)(C)C	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2cccc(OC(F)(F)F)c2)cc1OC	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CC1)c1cncc(CC(C)(C)C)c1	1
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(O)c(N)c(F)c3)[C@@H]2O)c1	1
CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(cc2)C(=O)N[C@@H](C)C(=O)NCCCNc2ccnc3cc(Cl)ccc23)cc1)[C@@H](C)CC	1
CCS(=O)(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F)N(c1ccccc1)S(C)(=O)=O	1
N=C(N[C@H](CC1CCCCC1)C(=O)NCc1cccc(c1)-c1nnn[nH]1)NC(=O)CC1C[C@@H]2CC[C@H]1C2	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(F)c(c2)-c2nnc(O)o2)cc1OC	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2ccc(F)c(c2)-c2nn[nH]n2)cc1OC	1
CNC1CCN(CC1)C(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](CSC)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)OC(C)C	1
CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](CC(=O)N(CC1CCCCC1)CC(=O)N(C)CCc1ccccn1)Cc1csc(N)n1	1
CC(C)CNC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)CC1CCCCC1	1
C[C@@H](OCc1ccccc1)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O	1
CC(C)c1cccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCC[C@@H](C2)C(C)(C)N2CCCC2=O)c1	1
CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(C)(C)c1cccc(OC)c1)C#N	1
CCn1cc2CCS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCCC(F)(F)F	1
CC[C@H](C)CNC(=O)[C@@H](CC1CCCCC1)NC(=N)NC(=O)CCc1ccccc1	1
CCCN(CCC)C(=O)c1cc(CC#N)cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1	1
COc1cc(Br)c(OC(=O)N(CC2C[NH2+]C[C@H]2CN(CCc2ccc(Cl)cc2Cl)C(=O)CCN2C(=O)c3ccccc3C2=O)Cc2ccccc2)cc1OC	1
CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1C[C@]2(C[C@H](O)C2)Oc2ncc(CC(C)(C)C)cc12	1
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)N(c1ccc(cc1)C(F)(F)F)S(C)(=O)=O)C(=O)NC1CCCCC1	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCCc2ccccc2)cc1OC	1
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)NCCC(F)(F)F)N1CCCCC1	1
CC(C)CCC(=O)NC(=N)N[C@H](CC1CCCCC1)C(=O)NCC(C)C	1
N=C(NCCc1ccsc1)NC(=O)Cn1c(ccc1C12CC3CC(CC(C3)C1)C2)-c1ccccc1	1
CN1C(N)=N[C@@]2([C@H]3COCC[C@@H]3Oc3cc(F)c(cc23)-c2cccc(OC(F)F)c2)C1=O	1
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)N(Cc1ccccc1)S(C)(=O)=O)C(=O)NC1CCCCC1	1
CCNc1cc(cc(N2CCCCS2(=O)=O)c1OC)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(c1)C(F)(F)F	1
CCOc1ccc2nc(Sc3ccc(NC(=O)c4cc(Cl)cc(Cl)c4CS(=O)(=O)c4cc(Cl)cc(Cl)c4O)cc3)sc2c1	1
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)N(c1cccc(c1)C#N)S(C)(=O)=O)C(=O)NC1CCCCC1	1
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(C)(C)c1cccc(c1)C(F)(F)F)N1CCCCS1(=O)=O	1
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2cscn2)NC(=O)CCCCCCCCCCCNC1=O	1
CC(C)(CO)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1	1
CCCCCS(=O)(=O)c1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1	1
NC1=N[C@@]2(CO1)c1cc(ccc1Oc1cnc(cc21)N1CCOCC1)-c1cccnc1F	1
CCCN1CCOc2cccc(C[C@H](NC(=O)c3cccc(c3)C1=O)[C@H](O)CNC(C)(C)c1cccc(OC)c1)c2	1
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(c3)-c3cc[nH]n3)[C@@H]2O)c1	1
CN1CC[C@@H]([C@H](O)[C@H](CC2CCCCC2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)C1=O	1
CN1C(N)=NC2(CC(C)(C)Sc3ccc(cc23)-c2cccc(c2)C#N)C1=O	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC(C)(C)c1cccc(c1)C(C)(C)C	1
CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)OC	1
COc1ccc(OC)c(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2ccc(F)c(OC)c2)c1	1
CCCc1c(O)c(ccc1OCc1ccc(C=C2SC(S)=NC2=O)cc1)C(=O)c1ccccc1O	1
COc1cc(CNC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)C[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)ccc1F	1
COc1ccc2CC(Cc2c1)N1Cc2ccc(Cl)cc2N=C1N	1
COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)NCc2ccc(F)c(OC(F)(F)F)c2)cc1OC	1
CN1C(N)=NC2(CC(C)(C)Cc3ccc(cc23)-c2cc(F)cc(Cl)c2)C1=O	1
CN1C(N)=NC2(CC(C)(C)Oc3ccc(cc23)-c2cccc(OC(F)F)c2)C1=O	1
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)N(c1ccccc1)S(C)(=O)=O	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCc2ccc(F)c(c2)-c2nnc(O)o2)cc1OC	1
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@@H]1Cc2cccc(OCCCCN(CC(C)(C)C)C(=O)c3cccc(c3)C(=O)N1)c2	1
CCCc1c(O)c(ccc1COc1ccc(C=C2SC(S)=NC2=O)cc1)C(C)=O	1
NC1=N[C@@]2(CO1)c1cc(ccc1Oc1cnc(cc21)C1=CCOCC1)-c1cccnc1F	1
COc1cccc(c1)N(c1cccc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H](C)C(=O)NC1CCCCC1)S(C)(=O)=O	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(CC[C@@H](NC1)C#N)c1cccc(c1)C(C)(C)C	1
COc1cccc(c1)C(C)(C)NC[C@@H](O)[C@@H]1Cc2cccc(OCCCCNC(=O)c3cccc(c3)C(=O)N1)c2	1
NC1=N[C@@]2(CO1)c1cc(ccc1Oc1cnc(cc21)-c1ccccc1)-c1cccnc1F	1
CCc1cn2CCS(=O)(=O)N(C)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CCCCC1	1
C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(c1)N(c1ccccc1)S(C)(=O)=O)C(=O)NC1CCCCC1	1
CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1)C#N	1
NC1=N[C@@]2(CO1)c1cc(ccc1Oc1cnc(cc21)-c1ccnc(F)c1)-c1cccnc1F	1
COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCC(C)(C)C)cc1OC	1
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(CCCN(O)C1)c1cccc(c1)C(C)(C)C	1
